latitude,longitude,event_date,soil_wetness_gwet_top,soil_moisture_source
24.5768,93.106075,2024-06-12,0.88,NASA_POWER_MERRA2
24.526075,93.05379167,2024-05-28,0.94,NASA_POWER_MERRA2
24.458325,93.09439167,2024-09-24,0.84,NASA_POWER_MERRA2
23.6868033,92.7251987,2025-05-29,0.9,NASA_POWER_MERRA2
23.7002691,92.7181685,2025-05-13,0.64,NASA_POWER_MERRA2
23.74247,92.705587,2025-05-31,0.93,NASA_POWER_MERRA2
23.729422,92.716596,2024-05-28,0.93,NASA_POWER_MERRA2
23.71577,92.713172,2025-05-31,0.93,NASA_POWER_MERRA2
23.75024,92.736662,2025-06-01,0.97,NASA_POWER_MERRA2
23.758901,92.730863,2025-05-30,0.92,NASA_POWER_MERRA2
23.755925,92.726753,2025-05-24,0.82,NASA_POWER_MERRA2
23.745802,92.717053,2025-06-01,0.95,NASA_POWER_MERRA2
23.605091,92.72184,2024-05-28,0.93,NASA_POWER_MERRA2
23.581766,92.713413,2024-05-28,0.93,NASA_POWER_MERRA2
23.469247,92.744068,2025-06-01,0.95,NASA_POWER_MERRA2
23.410771,92.753123,2024-05-28,0.93,NASA_POWER_MERRA2
23.367366,92.767304,2025-06-01,0.95,NASA_POWER_MERRA2
23.353485,92.780193,2025-05-31,0.93,NASA_POWER_MERRA2
23.350187,92.778852,2025-05-30,0.92,NASA_POWER_MERRA2
23.341022,92.776761,2025-05-30,0.92,NASA_POWER_MERRA2
23.339144,92.786128,2025-05-30,0.92,NASA_POWER_MERRA2
23.336229,92.787113,2025-05-30,0.92,NASA_POWER_MERRA2
23.313871,92.792739,2025-06-01,0.95,NASA_POWER_MERRA2
23.315355,92.790619,2025-05-31,0.93,NASA_POWER_MERRA2
23.316491,92.788798,2025-05-31,0.93,NASA_POWER_MERRA2
23.239637,92.748175,2025-05-30,0.94,NASA_POWER_MERRA2
23.239077,92.745631,2025-05-31,0.93,NASA_POWER_MERRA2
23.239137,92.744468,2025-06-01,0.95,NASA_POWER_MERRA2
23.239797,92.744214,2025-05-31,0.93,NASA_POWER_MERRA2
23.238785,92.744224,2025-05-31,0.93,NASA_POWER_MERRA2
23.235716,92.744499,2025-05-31,0.93,NASA_POWER_MERRA2
23.214239,92.740856,2025-05-31,0.93,NASA_POWER_MERRA2
23.203253,92.735838,2025-05-31,0.93,NASA_POWER_MERRA2
23.200475,92.735007,2025-06-01,0.95,NASA_POWER_MERRA2
23.195661,92.73562,2025-06-01,0.95,NASA_POWER_MERRA2
23.194007,92.734654,2025-05-30,0.94,NASA_POWER_MERRA2
23.193468,92.734849,2025-05-30,0.94,NASA_POWER_MERRA2
23.183856,92.735346,2025-05-30,0.94,NASA_POWER_MERRA2
23.181806,92.736868,2025-05-30,0.94,NASA_POWER_MERRA2
23.18077,92.735789,2025-05-31,0.93,NASA_POWER_MERRA2
23.173606,92.739793,2025-05-31,0.93,NASA_POWER_MERRA2
23.150939,92.748258,2025-05-31,0.93,NASA_POWER_MERRA2
23.140846,92.751229,2025-05-31,0.93,NASA_POWER_MERRA2
23.1351,92.748694,2025-05-31,0.93,NASA_POWER_MERRA2
23.134009,92.746247,2025-05-31,0.93,NASA_POWER_MERRA2
23.132082,92.746268,2025-05-31,0.93,NASA_POWER_MERRA2
23.114694,92.743931,2025-06-01,0.95,NASA_POWER_MERRA2
23.114225,92.746024,2025-05-31,0.93,NASA_POWER_MERRA2
23.111824,92.745097,2025-05-31,0.93,NASA_POWER_MERRA2
23.015005,92.765065,2025-05-30,0.94,NASA_POWER_MERRA2
23.022804,92.755698,2025-05-31,0.93,NASA_POWER_MERRA2
22.973735,92.725975,2025-05-30,0.94,NASA_POWER_MERRA2
22.519716,92.891037,2025-05-31,0.93,NASA_POWER_MERRA2
22.404215,92.951647,2025-05-31,0.93,NASA_POWER_MERRA2
22.491822,92.970252,2025-05-31,0.93,NASA_POWER_MERRA2
22.491,92.97076,2025-05-31,0.93,NASA_POWER_MERRA2
22.469737,93.100868,2025-06-01,0.95,NASA_POWER_MERRA2
22.437107,92.946912,2025-05-31,0.93,NASA_POWER_MERRA2
22.54735,92.882032,2025-05-31,0.93,NASA_POWER_MERRA2
22.866131,92.772713,2025-06-01,0.95,NASA_POWER_MERRA2
22.903567,92.758702,2025-06-01,0.95,NASA_POWER_MERRA2
22.903454,92.760096,2025-06-01,0.95,NASA_POWER_MERRA2
22.904615,92.75705,2025-06-01,0.95,NASA_POWER_MERRA2
22.922528,92.752404,2025-06-01,0.95,NASA_POWER_MERRA2
22.895235,92.747812,2025-06-02,0.94,NASA_POWER_MERRA2
22.967715,92.925677,2025-05-31,0.92,NASA_POWER_MERRA2
22.971217,92.925544,2025-05-31,0.92,NASA_POWER_MERRA2
22.969582,92.925917,2025-05-31,0.92,NASA_POWER_MERRA2
23.077813,92.89844,2025-05-31,0.92,NASA_POWER_MERRA2
23.081023,92.897247,2025-05-31,0.92,NASA_POWER_MERRA2
23.084343,92.898597,2025-05-31,0.92,NASA_POWER_MERRA2
23.170678,92.899334,2025-06-01,0.93,NASA_POWER_MERRA2
23.180345,92.900082,2025-06-01,0.93,NASA_POWER_MERRA2
23.187383,92.89826,2025-06-01,0.93,NASA_POWER_MERRA2
23.187762,92.898034,2025-06-01,0.93,NASA_POWER_MERRA2
23.188273,92.898879,2025-05-31,0.92,NASA_POWER_MERRA2
23.193401,92.900218,2025-05-29,0.89,NASA_POWER_MERRA2
23.198119,92.899566,2025-05-31,0.92,NASA_POWER_MERRA2
23.32201,92.85822,2025-05-31,0.94,NASA_POWER_MERRA2
23.322039,92.859147,2025-05-31,0.94,NASA_POWER_MERRA2
23.319156,92.857722,2025-05-31,0.94,NASA_POWER_MERRA2
23.317543,92.858683,2025-05-31,0.94,NASA_POWER_MERRA2
23.318568,92.852294,2025-05-31,0.94,NASA_POWER_MERRA2
23.323423,92.860926,2025-05-31,0.94,NASA_POWER_MERRA2
23.319412,92.855415,2025-05-31,0.94,NASA_POWER_MERRA2
23.319184,92.856725,2025-05-31,0.94,NASA_POWER_MERRA2
23.309286,92.850807,2025-05-31,0.94,NASA_POWER_MERRA2
23.10112,92.852784,2025-05-31,0.92,NASA_POWER_MERRA2
23.309914,92.853522,2025-05-31,0.94,NASA_POWER_MERRA2
23.315273,92.856524,2025-05-31,0.94,NASA_POWER_MERRA2
23.311529,92.85443,2025-05-31,0.94,NASA_POWER_MERRA2
23.31637,92.854172,2025-05-31,0.94,NASA_POWER_MERRA2
23.310074,92.858498,2025-05-31,0.94,NASA_POWER_MERRA2
23.309295,92.860017,2025-05-31,0.94,NASA_POWER_MERRA2
23.308629,92.860039,2025-05-31,0.94,NASA_POWER_MERRA2
23.308778,92.858357,2025-05-31,0.94,NASA_POWER_MERRA2
23.300837,92.855693,2025-05-31,0.94,NASA_POWER_MERRA2
23.300787,92.853572,2025-05-31,0.94,NASA_POWER_MERRA2
23.305323,92.852358,2025-05-31,0.94,NASA_POWER_MERRA2
23.304746,92.862109,2025-06-08,0.9,NASA_POWER_MERRA2
23.298928,92.857435,2025-05-31,0.94,NASA_POWER_MERRA2
23.310846,92.858915,2025-05-31,0.94,NASA_POWER_MERRA2
23.311335,92.858026,2025-05-31,0.94,NASA_POWER_MERRA2
23.307089,92.854209,2025-05-31,0.94,NASA_POWER_MERRA2
23.3057,92.852802,2025-05-31,0.94,NASA_POWER_MERRA2
23.307093,92.856289,2025-06-01,0.94,NASA_POWER_MERRA2
23.307524,92.857678,2025-06-01,0.94,NASA_POWER_MERRA2
23.305939,92.857538,2025-06-01,0.94,NASA_POWER_MERRA2
23.303906,92.853173,2025-06-01,0.94,NASA_POWER_MERRA2
23.301381,92.853078,2025-05-31,0.94,NASA_POWER_MERRA2
23.299628,92.855609,2025-05-31,0.94,NASA_POWER_MERRA2
23.298137,92.857412,2025-05-29,0.87,NASA_POWER_MERRA2
23.293453,92.858089,2025-05-30,0.9,NASA_POWER_MERRA2
23.298166,92.858694,2025-05-31,0.94,NASA_POWER_MERRA2
23.346456,92.851511,2025-06-01,0.94,NASA_POWER_MERRA2
23.3466,92.854847,2025-06-01,0.94,NASA_POWER_MERRA2
23.301587,92.868485,2025-05-31,0.94,NASA_POWER_MERRA2
23.313996,92.863984,2025-05-31,0.94,NASA_POWER_MERRA2
23.3228,92.862406,2025-05-31,0.94,NASA_POWER_MERRA2
23.243855,92.905242,2025-05-31,0.92,NASA_POWER_MERRA2
23.286735,92.85703,2025-05-31,0.94,NASA_POWER_MERRA2
23.284565,92.857096,2025-05-31,0.94,NASA_POWER_MERRA2
23.281443,92.840145,2025-06-01,0.94,NASA_POWER_MERRA2
23.280947,92.8367,2025-06-01,0.94,NASA_POWER_MERRA2
23.288276,92.830821,2025-05-31,0.94,NASA_POWER_MERRA2
23.293863,92.741368,2025-06-01,0.95,NASA_POWER_MERRA2
23.295774,92.740012,2025-06-01,0.95,NASA_POWER_MERRA2
23.30265,92.742945,2025-06-01,0.95,NASA_POWER_MERRA2
23.307135,92.707624,2025-05-31,0.93,NASA_POWER_MERRA2
23.306409,92.706083,2025-05-31,0.93,NASA_POWER_MERRA2
23.306012,92.704212,2025-05-31,0.93,NASA_POWER_MERRA2
23.300291,92.69577,2025-06-01,0.95,NASA_POWER_MERRA2
23.299806,92.694901,2025-06-01,0.95,NASA_POWER_MERRA2
23.299312,92.692614,2025-06-01,0.95,NASA_POWER_MERRA2
23.297521,92.689449,2025-06-01,0.95,NASA_POWER_MERRA2
23.30374,92.672816,2025-06-01,0.95,NASA_POWER_MERRA2
23.304123,92.671521,2025-06-01,0.95,NASA_POWER_MERRA2
23.306105,92.671296,2025-06-01,0.95,NASA_POWER_MERRA2
23.306338,92.666573,2025-06-01,0.95,NASA_POWER_MERRA2
23.32044,92.643229,2025-06-01,0.95,NASA_POWER_MERRA2
23.301901,92.649401,2025-06-01,0.95,NASA_POWER_MERRA2
23.246611,92.655112,2025-06-01,0.95,NASA_POWER_MERRA2
23.2388,92.636923,2025-06-01,0.95,NASA_POWER_MERRA2
23.234538,92.637234,2025-06-01,0.95,NASA_POWER_MERRA2
23.206413,92.632701,2025-06-01,0.95,NASA_POWER_MERRA2
23.197283,92.632661,2025-06-01,0.95,NASA_POWER_MERRA2
23.174558,92.612556,2025-06-01,0.95,NASA_POWER_MERRA2
23.1739,92.611378,2025-06-01,0.95,NASA_POWER_MERRA2
23.173258,92.611929,2025-06-01,0.95,NASA_POWER_MERRA2
23.17252,92.611434,2025-06-01,0.95,NASA_POWER_MERRA2
23.172659,92.611828,2025-06-01,0.95,NASA_POWER_MERRA2
23.198272,92.589291,2025-06-01,0.95,NASA_POWER_MERRA2
23.198961,92.590043,2025-06-01,0.95,NASA_POWER_MERRA2
23.199095,92.586671,2025-06-01,0.95,NASA_POWER_MERRA2
23.199415,92.585883,2025-06-01,0.95,NASA_POWER_MERRA2
23.200105,92.584517,2025-06-01,0.95,NASA_POWER_MERRA2
23.200655,92.5813,2025-06-01,0.95,NASA_POWER_MERRA2
23.201843,92.579666,2025-06-01,0.95,NASA_POWER_MERRA2
23.202247,92.57903,2025-06-01,0.95,NASA_POWER_MERRA2
23.203107,92.577972,2025-06-01,0.95,NASA_POWER_MERRA2
23.203903,92.576807,2025-06-01,0.95,NASA_POWER_MERRA2
23.204282,92.576174,2025-06-01,0.95,NASA_POWER_MERRA2
23.204481,92.575792,2025-06-01,0.95,NASA_POWER_MERRA2
23.205193,92.574684,2025-06-01,0.95,NASA_POWER_MERRA2
23.214589,92.572672,2025-06-01,0.95,NASA_POWER_MERRA2
23.212919,92.558022,2025-06-01,0.95,NASA_POWER_MERRA2
23.207082,92.509726,2025-06-01,0.95,NASA_POWER_MERRA2
23.195616,92.546251,2025-06-01,0.95,NASA_POWER_MERRA2
23.19796,92.543304,2025-06-01,0.95,NASA_POWER_MERRA2
23.190022,92.554302,2025-06-01,0.95,NASA_POWER_MERRA2
23.21035,92.539589,2025-06-01,0.95,NASA_POWER_MERRA2
23.208921,92.541174,2025-06-01,0.95,NASA_POWER_MERRA2
23.208823,92.53749,2025-06-01,0.95,NASA_POWER_MERRA2
23.206239,92.491221,2025-06-01,0.95,NASA_POWER_MERRA2
23.20549,92.543278,2025-06-01,0.95,NASA_POWER_MERRA2
23.219631,92.563324,2025-06-01,0.95,NASA_POWER_MERRA2
23.204981,92.534603,2025-06-01,0.95,NASA_POWER_MERRA2
23.206253,92.533605,2025-06-01,0.95,NASA_POWER_MERRA2
23.209857,92.500587,2025-06-01,0.95,NASA_POWER_MERRA2
23.206239,92.491221,2025-06-01,0.95,NASA_POWER_MERRA2
23.199961,92.488796,2025-06-01,0.95,NASA_POWER_MERRA2
23.17824,92.491031,2025-06-01,0.95,NASA_POWER_MERRA2
23.180969,92.488193,2025-06-01,0.95,NASA_POWER_MERRA2
23.180354,92.486971,2025-06-01,0.95,NASA_POWER_MERRA2
23.182466,92.487731,2025-06-01,0.95,NASA_POWER_MERRA2
23.204706,92.533825,2025-06-01,0.95,NASA_POWER_MERRA2
23.251004,92.63667,2025-06-01,0.95,NASA_POWER_MERRA2
23.234898,92.911307,2025-06-01,0.93,NASA_POWER_MERRA2
23.225619,92.924909,2025-06-01,0.93,NASA_POWER_MERRA2
23.223807,92.944448,2025-06-01,0.93,NASA_POWER_MERRA2
23.21795,92.998007,2025-06-01,0.93,NASA_POWER_MERRA2
23.217324,92.99812,2025-06-01,0.93,NASA_POWER_MERRA2
23.19917,93.000199,2025-06-01,0.93,NASA_POWER_MERRA2
23.1915,93.011024,2025-05-31,0.92,NASA_POWER_MERRA2
23.183361,93.066742,2025-05-31,0.92,NASA_POWER_MERRA2
23.241722,93.098254,2025-05-30,0.91,NASA_POWER_MERRA2
23.229765,93.127521,2025-05-31,0.92,NASA_POWER_MERRA2
23.2066,93.148665,2025-06-01,0.93,NASA_POWER_MERRA2
23.197704,93.163019,2025-05-31,0.92,NASA_POWER_MERRA2
23.198136,93.166988,2025-06-01,0.93,NASA_POWER_MERRA2
23.177311,93.198157,2025-06-01,0.93,NASA_POWER_MERRA2
23.148209,93.321183,2025-05-31,0.92,NASA_POWER_MERRA2
23.14788,93.323791,2025-06-01,0.93,NASA_POWER_MERRA2
23.527592,92.984969,2025-05-31,0.94,NASA_POWER_MERRA2
23.760466,92.848969,2025-05-31,0.95,NASA_POWER_MERRA2
23.807952,92.834037,2025-06-01,0.95,NASA_POWER_MERRA2
24.285871,92.94599,2025-06-14,0.86,NASA_POWER_MERRA2
24.288014,92.946017,2025-06-14,0.86,NASA_POWER_MERRA2
24.354658,92.925511,2025-05-29,0.83,NASA_POWER_MERRA2
24.365715,92.930137,2025-06-01,0.95,NASA_POWER_MERRA2
23.747519,92.853155,2025-06-15,0.89,NASA_POWER_MERRA2
24.80375556,92.733375,2018-04-28,0.79,NASA_POWER_MERRA2
22.87355833,92.75595278,2019-07-02,0.82,NASA_POWER_MERRA2
24.73197222,92.75988889,2020-02-02,0.7,NASA_POWER_MERRA2
23.74150833,92.70785833,2023-06-04,0.49,NASA_POWER_MERRA2
23.60830556,92.85058333,2016-09-17,0.89,NASA_POWER_MERRA2
23.47,92.7215,2024-05-25,0.65,NASA_POWER_MERRA2
23.4688,92.7208,2025-01-02,0.64,NASA_POWER_MERRA2
23.4807,92.7025,2025-09-13,0.94,NASA_POWER_MERRA2
23.4855,92.7033,2024-07-02,0.97,NASA_POWER_MERRA2
23.4946,92.7044,2024-08-25,0.97,NASA_POWER_MERRA2
23.239287,92.74818,2025-06-02,0.94,NASA_POWER_MERRA2
23.237356,92.744978,2025-06-05,0.93,NASA_POWER_MERRA2
23.230114,92.740067,2025-06-02,0.94,NASA_POWER_MERRA2
23.229731,92.73968,2025-05-24,0.77,NASA_POWER_MERRA2
23.226843,92.740266,2025-06-02,0.94,NASA_POWER_MERRA2
23.225357,92.74039,2025-06-06,0.92,NASA_POWER_MERRA2
23.204595,92.73861,2025-06-03,0.93,NASA_POWER_MERRA2
23.201335,92.734857,2025-06-02,0.94,NASA_POWER_MERRA2
23.201614,92.734453,2025-06-02,0.94,NASA_POWER_MERRA2
23.201759,92.734328,2025-06-02,0.94,NASA_POWER_MERRA2
23.199924,92.73481,2025-06-02,0.94,NASA_POWER_MERRA2
23.197825,92.73502,2025-06-15,0.9,NASA_POWER_MERRA2
23.193237,92.734819,2025-06-02,0.94,NASA_POWER_MERRA2
23.191775,92.734778,2025-06-06,0.92,NASA_POWER_MERRA2
23.191747,92.73459,2025-06-02,0.94,NASA_POWER_MERRA2
23.188245,92.734327,2025-06-02,0.94,NASA_POWER_MERRA2
23.18675,92.735178,2025-06-02,0.94,NASA_POWER_MERRA2
23.186501,92.735632,2025-09-13,0.94,NASA_POWER_MERRA2
23.186296,92.7356,2025-09-13,0.94,NASA_POWER_MERRA2
23.186133,92.735682,2025-09-13,0.94,NASA_POWER_MERRA2
23.184091,92.738895,2025-06-01,0.95,NASA_POWER_MERRA2
23.174341,92.740855,2025-09-13,0.94,NASA_POWER_MERRA2
23.164812,92.743396,2025-06-02,0.94,NASA_POWER_MERRA2
23.152289,92.746243,2025-05-30,0.94,NASA_POWER_MERRA2
23.147798,92.749742,2025-09-13,0.94,NASA_POWER_MERRA2
23.144687,92.750609,2025-06-06,0.92,NASA_POWER_MERRA2
23.141474,92.750577,2025-05-29,0.91,NASA_POWER_MERRA2
23.139887,92.751646,2025-05-30,0.94,NASA_POWER_MERRA2
23.134961,92.747843,2025-05-30,0.94,NASA_POWER_MERRA2
23.131999,92.744413,2025-09-13,0.94,NASA_POWER_MERRA2
23.11239,92.745417,2025-06-01,0.95,NASA_POWER_MERRA2
23.113126,92.74564,2025-06-02,0.94,NASA_POWER_MERRA2
23.108018,92.746279,2025-05-30,0.94,NASA_POWER_MERRA2
23.10565,92.745979,2025-05-30,0.94,NASA_POWER_MERRA2
23.104623,92.747711,2025-06-01,0.95,NASA_POWER_MERRA2
23.100785,92.751508,2025-05-30,0.94,NASA_POWER_MERRA2
23.099615,92.752199,2025-06-06,0.92,NASA_POWER_MERRA2
23.09459,92.753733,2025-09-13,0.94,NASA_POWER_MERRA2
23.092076,92.752286,2025-09-13,0.94,NASA_POWER_MERRA2
23.074255,92.76222,2025-06-01,0.95,NASA_POWER_MERRA2
23.069585,92.765797,2025-05-31,0.93,NASA_POWER_MERRA2
23.067473,92.767201,2025-05-30,0.94,NASA_POWER_MERRA2
23.063838,92.769004,2025-06-15,0.9,NASA_POWER_MERRA2
23.061745,92.770105,2025-05-30,0.94,NASA_POWER_MERRA2
25.63861,94.115,2007-08-11,0.65,NASA_POWER_MERRA2
25.66083,94.10278,2008-08-02,0.76,NASA_POWER_MERRA2
25.66667,94.10972,2007-08-12,0.66,NASA_POWER_MERRA2
25.66917,94.10722,2008-08-16,0.84,NASA_POWER_MERRA2
26.10694722,94.25328889,2021-09-18,0.87,NASA_POWER_MERRA2
26.36083,94.84,2009-06-04,0.75,NASA_POWER_MERRA2
26.37639,94.84056,2009-06-20,0.75,NASA_POWER_MERRA2
26.38778,94.82583,2009-07-27,0.83,NASA_POWER_MERRA2
26.38778,94.82583,2009-08-20,0.96,NASA_POWER_MERRA2
26.39094,94.94406,2013-08-16,0.96,NASA_POWER_MERRA2
26.39936,94.94553,2023-08-17,0.91,NASA_POWER_MERRA2
26.40653,94.95814,2013-08-17,0.95,NASA_POWER_MERRA2
26.40908,94.96308,2013-08-17,0.95,NASA_POWER_MERRA2
26.41931,94.97369,2013-08-18,0.93,NASA_POWER_MERRA2
26.70675,94.70475,2013-08-11,0.92,NASA_POWER_MERRA2
26.70744,94.70858,2013-08-11,0.92,NASA_POWER_MERRA2
25.7802266,93.936165,2024-09-03,0.85,NASA_POWER_MERRA2
25.7746019,93.9148756,2024-09-03,0.85,NASA_POWER_MERRA2
25.8816564,94.1902346,2025-01-19,0.77,NASA_POWER_MERRA2
26.4231373,94.3822611,2025-07-07,0.89,NASA_POWER_MERRA2
25.623067,94.114196,2025-07-07,0.9,NASA_POWER_MERRA2
26.4527822,94.375268,2025-07-08,0.87,NASA_POWER_MERRA2
26.4219453,94.3854377,2025-07-07,0.89,NASA_POWER_MERRA2
26.4242282,94.3924136,2025-07-05,0.93,NASA_POWER_MERRA2
26.42608,94.398916,2025-07-07,0.89,NASA_POWER_MERRA2
25.6125,94.1272,2024-07-06,0.88,NASA_POWER_MERRA2
26.08945,94.264217,2024-07-23,0.92,NASA_POWER_MERRA2
25.71711111,94.08561111,2017-10-29,0.94,NASA_POWER_MERRA2
25.712031,94.089791,2022-09-12,0.9,NASA_POWER_MERRA2
25.7491204,94.0804548,2022-09-25,0.86,NASA_POWER_MERRA2
25.7179491,94.0917724,2022-09-28,0.87,NASA_POWER_MERRA2
25.770055,93.937873,2022-10-15,0.75,NASA_POWER_MERRA2
25.771451,93.907041,2022-09-30,0.73,NASA_POWER_MERRA2
25.770064,93.937891,2022-11-12,0.69,NASA_POWER_MERRA2
25.66754722,94.08075278,2023-10-02,0.84,NASA_POWER_MERRA2
25.85442778,94.15844444,2018-08-23,0.95,NASA_POWER_MERRA2
25.857991,94.159346,2018-08-23,0.95,NASA_POWER_MERRA2
25.52036,94.1311201,2024-06-01,0.76,NASA_POWER_MERRA2
25.52164,94.13426,2024-06-01,0.76,NASA_POWER_MERRA2
25.525094,94.135798,2024-06-01,0.76,NASA_POWER_MERRA2
25.538422,94.136039,2024-06-01,0.76,NASA_POWER_MERRA2
25.5651,94.1390034,2024-06-01,0.76,NASA_POWER_MERRA2
25.6032619,94.1122188,2024-06-01,0.76,NASA_POWER_MERRA2
25.62154,94.1122,2024-06-01,0.76,NASA_POWER_MERRA2
25.6291966,94.10177,2024-06-01,0.76,NASA_POWER_MERRA2
25.6387,94.10979,2024-06-01,0.76,NASA_POWER_MERRA2
25.648759,94.10616,2024-06-01,0.76,NASA_POWER_MERRA2
26.45278,94.37526,2025-07-08,0.87,NASA_POWER_MERRA2
26.423137,94.382261,2025-07-07,0.89,NASA_POWER_MERRA2
26.42186,94.3852,2025-07-07,0.89,NASA_POWER_MERRA2
26.425346,94.387013,2025-07-07,0.89,NASA_POWER_MERRA2
26.383648,94.440751,2025-07-29,0.92,NASA_POWER_MERRA2
26.384347,94.443397,2024-07-01,0.88,NASA_POWER_MERRA2
26.387181,94.444132,2025-08-01,0.9,NASA_POWER_MERRA2
26.379798,94.450751,2025-07-07,0.89,NASA_POWER_MERRA2
25.68176111,94.06811944,2019-10-26,0.96,NASA_POWER_MERRA2
26.07256,93.928,2019-05-09,0.67,NASA_POWER_MERRA2
26.10694722,94.25328889,2021-09-18,0.87,NASA_POWER_MERRA2
27.23772,88.51384,2014-08-26,0.9,NASA_POWER_MERRA2
27.24144,88.60681,2017-07-09,0.92,NASA_POWER_MERRA2
27.28408,88.54611,2013-08-28,0.88,NASA_POWER_MERRA2
27.31892,88.16222,2013-09-01,0.91,NASA_POWER_MERRA2
27.4097,88.54371,2014-06-24,0.71,NASA_POWER_MERRA2
27.48603,88.53269,2014-07-08,0.77,NASA_POWER_MERRA2
27.5091,88.53848,2014-07-01,0.78,NASA_POWER_MERRA2
27.179,88.53313889,2015-07-08,0.81,NASA_POWER_MERRA2
27.46166,88.52341,2015-06-01,0.61,NASA_POWER_MERRA2
27.33208,88.50902,2015-07-11,0.8,NASA_POWER_MERRA2
27.39866667,88.62358333,2020-05-24,0.83,NASA_POWER_MERRA2
27.39838889,88.62566667,2020-05-24,0.83,NASA_POWER_MERRA2
27.27458333,88.55002778,2021-10-19,0.95,NASA_POWER_MERRA2
27.33941667,88.60990556,2021-06-06,0.87,NASA_POWER_MERRA2
27.3699335,88.4859279,2021-08-23,0.95,NASA_POWER_MERRA2
27.2533846,88.5489504,2021-08-22,0.94,NASA_POWER_MERRA2
27.28666667,88.55347222,2021-08-27,0.95,NASA_POWER_MERRA2
27.33972222,88.62055556,2021-06-08,0.86,NASA_POWER_MERRA2
27.37055556,88.61611111,2021-06-05,0.85,NASA_POWER_MERRA2
27.61936111,88.66131389,2021-06-18,0.91,NASA_POWER_MERRA2
27.32888889,88.60777778,2021-05-18,0.78,NASA_POWER_MERRA2
27.236,88.75722222,2021-08-01,0.94,NASA_POWER_MERRA2
27.28577778,88.5535,2021-08-27,0.95,NASA_POWER_MERRA2
27.28847,88.30139,2022-07-10,0.91,NASA_POWER_MERRA2
27.30140833,88.3916,2022-11-18,0.85,NASA_POWER_MERRA2
27.14871944,88.28128889,2022-11-20,0.76,NASA_POWER_MERRA2
27.37211111,88.61671944,2022-05-29,0.85,NASA_POWER_MERRA2
27.24883333,88.60191667,2022-10-10,0.92,NASA_POWER_MERRA2
27.21391667,88.60833333,2022-08-25,0.9,NASA_POWER_MERRA2
27.24297222,88.47055556,2022-06-15,0.93,NASA_POWER_MERRA2
27.40251944,88.51868056,2023-10-04,0.93,NASA_POWER_MERRA2
27.2525,88.4606,2024-08-21,0.93,NASA_POWER_MERRA2
27.4432,88.6087,2024-07-21,0.94,NASA_POWER_MERRA2
27.327977,88.152281,2025-09-11,0.93,NASA_POWER_MERRA2
27.372611,88.541022,2025-07-19,0.88,NASA_POWER_MERRA2
27.33787,88.609377,2025-07-31,0.91,NASA_POWER_MERRA2
27.26063889,88.71438889,2012-06-07,0.54,NASA_POWER_MERRA2
27.26616667,88.72697222,2012-06-07,0.54,NASA_POWER_MERRA2
27.26544444,88.72252778,2012-06-07,0.54,NASA_POWER_MERRA2
27.59027778,88.65394444,2012-06-26,0.63,NASA_POWER_MERRA2
27.57502778,88.65402778,2012-06-22,0.61,NASA_POWER_MERRA2
27.56111111,88.65452778,2012-06-22,0.61,NASA_POWER_MERRA2
27.52838889,88.59972222,2012-06-22,0.61,NASA_POWER_MERRA2
27.56941667,88.65272222,2012-06-22,0.61,NASA_POWER_MERRA2
27.51491667,88.56313889,2012-07-17,0.71,NASA_POWER_MERRA2
27.51444444,88.56777778,2009-05-09,0.5,NASA_POWER_MERRA2
23.793444,91.552056,2018-05-20,0.93,NASA_POWER_MERRA2
23.794253,91.553533,2018-05-20,0.93,NASA_POWER_MERRA2
23.85417,91.34361,2009-07-10,0.84,NASA_POWER_MERRA2
23.980333,91.475278,2018-05-18,0.94,NASA_POWER_MERRA2
24.003417,91.45425,2018-05-18,0.94,NASA_POWER_MERRA2
24.325444,94.232583,2018-05-18,0.65,NASA_POWER_MERRA2
24.781694,93.776056,2018-05-18,0.73,NASA_POWER_MERRA2
24.791306,93.735667,2018-05-18,0.73,NASA_POWER_MERRA2
24.16966667,91.76686111,2017-06-03,0.95,NASA_POWER_MERRA2
23.22966667,91.49532222,2021-08-25,0.95,NASA_POWER_MERRA2
23.802772,91.272189,2026-05-30,0.89,NASA_POWER_MERRA2
