latitude,longitude,event_date,rainfall_mm_day,elevation_m,slope_degrees,soil_wetness_gwet_top,soil_moisture_source,nearest_landslide_distance_km,nearest_landslide_latitude,nearest_landslide_longitude
25.386766,91.422419,2008-08-02,10.425000190734863,1527.0,4.289153328819018,0.92,NASA_POWER_MERRA2,2.1501994899146046,25.40288611,91.43424167
28.885165,95.777255,2024-05-28,36.82999801635742,2185.0,28.738431183880497,0.69,NASA_POWER_MERRA2,167.97567207374516,27.715081,94.692035
25.481597,93.976119,2025-05-31,38.95000076293945,1603.0,30.73297765675388,0.89,NASA_POWER_MERRA2,16.142346025194783,25.52036,94.1311201
24.191555,93.427035,2022-06-15,9.21500015258789,579.0,9.566235322594842,0.83,NASA_POWER_MERRA2,10.934641284596708,24.18291667,93.53441944
28.538464,94.756165,2020-05-26,40.67500686645508,2631.0,28.994445658830443,0.9,NASA_POWER_MERRA2,91.77186162160828,27.715081,94.692035
28.138701,94.672009,2016-05-22,26.21999931335449,386.0,27.644424321631288,0.88,NASA_POWER_MERRA2,47.14553065938585,27.715081,94.692035
24.831526,92.964362,2025-06-01,37.79500579833984,40.0,5.150652185902698,0.96,NASA_POWER_MERRA2,13.634920241802652,24.72192,92.90381
26.53003,93.012103,2024-07-02,2.9599997997283936,89.0,1.391763426244203,0.88,NASA_POWER_MERRA2,65.9186967589107,27.018342,92.6356
27.351685,88.23069,2025-06-01,4.739999771118164,1319.0,46.41024182626523,0.84,NASA_POWER_MERRA2,7.682232785206406,27.31892,88.16222
27.421331,94.942175,2022-10-10,25.364999771118164,104.0,0.7548944975654582,0.97,NASA_POWER_MERRA2,40.924795908302045,27.715081,94.692035
26.047447,90.302822,2018-06-14,82.76998901367188,32.0,2.698950908923438,0.88,NASA_POWER_MERRA2,76.98786262930686,25.45939722,90.70860278
25.53996,91.670479,2025-05-31,70.70499420166016,1757.0,7.2338446967252255,0.99,NASA_POWER_MERRA2,5.380080638774189,25.55256111,91.61870278
23.163641,91.574205,2025-09-13,27.19999313354492,84.0,8.867442917822803,0.93,NASA_POWER_MERRA2,10.904192393042416,23.22966667,91.49532222
25.28964,91.667764,2020-07-12,36.92499542236328,1087.0,46.27817245983603,1.0,NASA_POWER_MERRA2,6.046573026868182,25.300389,91.726722
24.154808,92.333056,2025-05-29,71.71499633789062,68.0,4.679912393493258,0.91,NASA_POWER_MERRA2,40.79894874712987,23.93194444,92.65222222
25.308231,93.281501,2024-05-28,114.24002075195312,638.0,12.814236200163856,0.92,NASA_POWER_MERRA2,11.041566356442756,25.224278,93.222861
28.230479,95.548263,2024-05-28,37.60499572753906,443.0,5.258953144814,0.74,NASA_POWER_MERRA2,101.75759576278716,27.715081,94.692035
26.382869,94.934732,2024-07-07,32.93000030517578,872.0,16.665741309979975,0.9,NASA_POWER_MERRA2,1.2918084998522283,26.39094,94.94406
26.043355,90.963826,2025-06-02,45.76000213623047,48.0,2.1342998941463125,0.8,NASA_POWER_MERRA2,31.42172033087025,25.872268,91.213965
29.08798,96.066471,2024-08-08,0.3399999737739563,2378.0,60.101844183728296,0.91,NASA_POWER_MERRA2,203.41082495460375,27.715081,94.692035
26.340854,91.844166,2024-09-12,0.0,55.0,3.945476393479333,0.81,NASA_POWER_MERRA2,3.7507018082314056,26.37456,91.84561
28.863375,94.530637,2024-05-28,10.0,2204.0,29.260073022738787,0.69,NASA_POWER_MERRA2,128.6588302412867,27.715081,94.692035
27.899078,95.894281,2026-03-16,37.96000289916992,154.0,0.4774537773095774,0.85,NASA_POWER_MERRA2,120.00287218314007,27.715081,94.692035
25.980953,92.376744,2007-08-28,9.514999389648438,579.0,4.380487094158032,0.83,NASA_POWER_MERRA2,35.90517869756062,26.11956,92.052125
23.507404,93.049958,2025-06-01,132.32000732421875,738.0,33.89536963300801,0.94,NASA_POWER_MERRA2,4.259480545262291,23.50882222,93.09170278
27.920247,93.660555,2024-05-28,25.2400016784668,1309.0,41.00847613866502,0.77,NASA_POWER_MERRA2,66.09990021623746,27.339267,93.802581
25.346183,92.740806,2024-08-13,0.0,963.0,4.168739961832943,0.94,NASA_POWER_MERRA2,8.55893494056436,25.366255,92.823037
28.783147,96.507509,2025-05-31,30.9950008392334,4558.0,28.20265767471569,0.83,NASA_POWER_MERRA2,213.83514908839473,27.715081,94.692035
25.33057,92.924809,2024-07-02,9.229999542236328,535.0,20.99158237694124,0.91,NASA_POWER_MERRA2,10.96980143992671,25.366255,92.823037
26.714971,91.422735,2022-05-15,94.69500732421876,100.0,1.012750369636371,0.79,NASA_POWER_MERRA2,56.5881401578308,26.37456,91.84561
24.370533,92.718103,2022-10-02,27.19499969482422,168.0,21.04572088407583,0.92,NASA_POWER_MERRA2,12.574712013410078,24.478972,92.682861
26.177945,93.310551,2025-05-31,32.5,639.0,15.99993592924168,0.83,NASA_POWER_MERRA2,56.34237145414641,25.69814,93.129423
26.073833,94.64407,2025-06-02,7.744998931884766,1585.0,22.228525063117385,0.87,NASA_POWER_MERRA2,12.255743192306722,26.11,94.76
25.654682,93.693154,2024-05-28,88.02001190185547,322.0,2.433138796850444,0.88,NASA_POWER_MERRA2,25.05498100019005,25.771451,93.907041
27.800086,95.227295,2007-06-16,52.6300048828125,122.0,1.391763426244203,0.87,NASA_POWER_MERRA2,53.51065179064521,27.715081,94.692035
27.33091,94.205508,2024-05-28,46.00000762939453,90.0,0.7548944975654582,0.68,NASA_POWER_MERRA2,39.55667789155592,27.307072,93.806008
28.754721,96.41914,2024-05-28,15.319997787475586,4342.0,27.63100627025136,0.69,NASA_POWER_MERRA2,204.9123186204112,27.715081,94.692035
28.864527,95.64722,2025-05-29,31.83999824523925,2912.0,3.1818128120974354,0.78,NASA_POWER_MERRA2,158.37498399291405,27.715081,94.692035
27.411579,94.282346,2025-06-01,22.59499931335449,96.0,0.7548944975654582,0.91,NASA_POWER_MERRA2,48.05076867817967,27.339267,93.802581
25.774034,90.824559,2024-05-28,9.550000190734863,574.0,3.372286683433898,0.85,NASA_POWER_MERRA2,30.718537992721277,25.69483,91.11836
27.721844,88.734628,2025-05-31,11.460000038146973,3529.0,29.44550937696498,0.84,NASA_POWER_MERRA2,13.490194060332549,27.61936111,88.66131389
26.173414,91.759264,2024-05-28,27.38500213623047,56.0,1.3502244696996155,0.9,NASA_POWER_MERRA2,0.33962925005367095,26.1755,91.76175
26.57812,91.968664,2024-09-24,1.869999885559082,74.0,1.817522018719848,0.74,NASA_POWER_MERRA2,25.73612810506993,26.37456,91.84561
28.114753,94.404352,2024-05-28,32.349998474121094,1548.0,10.388857815469612,0.73,NASA_POWER_MERRA2,52.669338225092325,27.715081,94.692035
28.336579,96.839566,2024-05-28,22.035001754760746,3614.0,45.548365140763664,0.74,NASA_POWER_MERRA2,221.8276384513416,27.715081,94.692035
26.057934,92.744386,2009-08-20,20.17500114440918,75.0,2.7199233149201807,0.87,NASA_POWER_MERRA2,55.53779153242976,25.69814,93.129423
27.38818,92.095955,2024-05-28,5.474999904632568,2637.0,26.21110856138564,0.76,NASA_POWER_MERRA2,29.575533959526375,27.591389,91.9025
25.528079,94.597157,2016-05-22,0.7199999690055847,1475.0,18.009697068630487,0.87,NASA_POWER_MERRA2,44.87609720450597,25.47217,94.15433
28.736895,94.948115,2025-05-31,3.169999837875366,547.0,38.92518394304661,0.88,NASA_POWER_MERRA2,116.35755655780765,27.715081,94.692035
27.651035,88.350857,2024-05-28,4.334999561309815,4853.0,49.44844401958281,0.71,NASA_POWER_MERRA2,24.311324450289884,27.5091,88.53848
27.184337,95.947162,2024-09-17,6.92500114440918,846.0,25.13026814739183,0.91,NASA_POWER_MERRA2,128.7281021868873,26.41931,94.97369
29.132767,94.549456,2007-07-19,52.655006408691406,4112.0,39.52836959663145,0.78,NASA_POWER_MERRA2,158.25505591331685,27.715081,94.692035
25.780125,92.800716,2024-05-28,38.90999603271485,107.0,1.817522018719848,0.83,NASA_POWER_MERRA2,34.162862684364626,25.69814,93.129423
29.163431,94.699754,2025-09-13,4.845000267028809,2733.0,22.848061348463908,0.86,NASA_POWER_MERRA2,161.05116275090523,27.715081,94.692035
28.931972,96.268231,2024-05-28,18.45000267028809,3640.0,23.784155578580865,0.69,NASA_POWER_MERRA2,205.20874901414697,27.715081,94.692035
25.21692,93.256955,2025-06-06,1.7450001239776611,1267.0,31.52580662322919,0.88,NASA_POWER_MERRA2,3.525935444018289,25.224278,93.222861
29.115468,96.035224,2024-07-02,0.2899999916553497,3063.0,18.926021867372565,0.95,NASA_POWER_MERRA2,203.71956920070394,27.715081,94.692035
28.472765,93.301603,2024-06-01,0.0,4194.0,27.14359186707415,0.68,NASA_POWER_MERRA2,135.31161598814782,27.339267,93.802581
25.883033,90.049783,2024-07-07,5.009999752044678,26.0,2.263636058426967,0.95,NASA_POWER_MERRA2,55.763218858534934,25.38163333,90.06033889
26.777234,91.908352,2014-09-23,0.0799999982118606,145.0,3.5204050825976285,0.9,NASA_POWER_MERRA2,24.558823281653417,26.89074,92.12068
28.628646,95.443174,2008-06-19,12.144999504089355,2376.0,32.71217319384876,0.86,NASA_POWER_MERRA2,125.4600048669827,27.715081,94.692035
28.248015,95.271603,2018-05-18,3.2200002670288086,1388.0,46.48790334192925,0.71,NASA_POWER_MERRA2,82.161807115204,27.715081,94.692035
27.981736,93.74129,2022-11-14,0.0,498.0,3.7692440164074177,0.82,NASA_POWER_MERRA2,71.69395911665346,27.339267,93.802581
25.757751,92.024695,2024-07-02,8.550000190734863,873.0,18.434948822922014,0.94,NASA_POWER_MERRA2,15.122011546228592,25.663444,91.915944
26.49368,93.51559,2024-06-02,12.48499870300293,608.0,4.393377408433921,0.77,NASA_POWER_MERRA2,62.316239451059175,26.07256,93.928
23.919154,91.499889,2010-06-20,10.19999885559082,122.0,8.842508257902008,0.88,NASA_POWER_MERRA2,7.247976280259049,23.980333,91.475278
25.922898,92.895056,2024-05-28,57.345001220703125,74.0,2.385944030388813,0.8,NASA_POWER_MERRA2,34.27826368785646,25.69814,93.129423
26.521845,94.614608,2024-10-07,1.1150000095367432,380.0,27.41481600801581,0.88,NASA_POWER_MERRA2,22.428552710517636,26.70675,94.70475
27.686591,92.614633,2025-05-31,3.880000114440918,2817.0,52.69535580023869,0.82,NASA_POWER_MERRA2,70.94379423020678,27.591389,91.9025
24.028671,93.756315,2014-07-01,6.329999923706055,1031.0,22.42541825764544,0.76,NASA_POWER_MERRA2,21.838081515231902,24.03503889,93.54139444
25.787048,94.312207,2025-05-31,27.34000015258789,907.0,24.260799584868057,0.9,NASA_POWER_MERRA2,16.114800516383184,25.8816564,94.1902346
28.658629,94.000792,2024-05-28,7.554999351501465,2471.0,27.435959625295588,0.74,NASA_POWER_MERRA2,124.88924603731135,27.715081,94.692035
24.028236,93.803522,2024-05-28,66.56500244140625,1389.0,28.960080041115702,0.87,NASA_POWER_MERRA2,26.631570168255525,24.03503889,93.54139444
26.542344,94.009885,2020-05-24,1.0249998569488523,104.0,1.6876048941769748,0.74,NASA_POWER_MERRA2,37.69929781143508,26.45278,94.37526
27.596747,95.056582,2024-05-28,39.11499786376953,111.0,0.7548944975654582,0.7,NASA_POWER_MERRA2,38.23976573430056,27.715081,94.692035
26.286315,91.534725,2024-05-28,18.829998016357425,47.0,2.0248682972773406,0.77,NASA_POWER_MERRA2,17.025539593257783,26.2272613,91.6922458
22.909111,93.072425,2018-06-14,9.059999465942385,888.0,35.18353501801075,0.93,NASA_POWER_MERRA2,15.342355270611618,23.03821667,93.12529444
27.17636,94.701067,2025-06-01,3.664999723434448,93.0,1.0675202709770988,0.87,NASA_POWER_MERRA2,52.146915253332345,26.70744,94.70858
28.785426,95.955957,2024-09-28,1.9599997997283936,2397.0,27.72322067406976,0.87,NASA_POWER_MERRA2,171.72937157734415,27.715081,94.692035
26.938325,92.322014,2024-05-28,16.94000244140625,368.0,17.562691357484656,0.76,NASA_POWER_MERRA2,20.492638020173143,26.88969,92.12266
27.723237,95.935407,2025-05-31,22.2549991607666,174.0,1.96786377642228,0.89,NASA_POWER_MERRA2,122.39307620438004,27.715081,94.692035
26.426151,94.705846,2019-07-10,35.66999435424805,367.0,3.389067065438376,0.94,NASA_POWER_MERRA2,12.688411542869071,26.38778,94.82583
26.656335,91.108782,2025-06-01,70.09500885009766,55.0,3.4389123953782974,0.74,NASA_POWER_MERRA2,75.17235371334704,26.2272613,91.6922458
28.027873,95.676015,2024-05-28,23.715002059936523,164.0,0.7548944975654582,0.74,NASA_POWER_MERRA2,102.78464415701178,27.715081,94.692035
26.397696,93.984482,2024-09-28,3.8350000381469727,110.0,3.843668167321381,0.86,NASA_POWER_MERRA2,36.589807188045285,26.07256,93.928
26.604114,93.925524,2025-06-02,14.309999465942385,94.0,2.6350263783644494,0.82,NASA_POWER_MERRA2,47.80288654403816,26.45278,94.37526
27.346167,88.613248,2024-07-02,12.559999465942385,1609.0,18.658796522106226,0.97,NASA_POWER_MERRA2,0.8199982403946509,27.33941667,88.60990556
26.165689,91.319403,2024-05-28,16.760000228881836,50.0,1.817522018719848,0.86,NASA_POWER_MERRA2,34.285924234376125,25.872268,91.213965
27.825099,94.131145,2025-06-01,4.235000133514404,1270.0,22.40687120493745,0.94,NASA_POWER_MERRA2,56.52454872918727,27.715081,94.692035
27.382464,88.046422,2024-05-28,0.1050000041723251,3975.0,28.845470930234946,0.71,NASA_POWER_MERRA2,12.083398655149189,27.327977,88.152281
25.123555,92.289667,2025-06-01,46.90500259399414,536.0,29.93915590185868,0.99,NASA_POWER_MERRA2,25.19109778328455,25.2842285,92.11314877
26.712676,92.738909,2025-05-31,14.844998359680176,75.0,2.3859440303888126,0.83,NASA_POWER_MERRA2,35.499787801429186,27.018342,92.6356
24.362162,94.141581,2024-05-28,94.2649917602539,1254.0,26.54275430663689,0.89,NASA_POWER_MERRA2,9.112745588873219,24.40639,94.06583
26.525261,91.769873,2025-06-01,70.91500091552734,62.0,2.9018215173024653,0.81,NASA_POWER_MERRA2,18.375426565087988,26.37456,91.84561
28.695073,95.907312,2024-08-17,8.08499813079834,1922.0,31.83859224240431,0.89,NASA_POWER_MERRA2,161.41735204182467,27.715081,94.692035
25.869216,91.228276,2024-05-29,45.90999603271485,225.0,13.342363797088236,0.76,NASA_POWER_MERRA2,1.4715008330737762,25.872268,91.213965
25.108235,92.651802,2016-05-22,1.2699999809265137,1041.0,37.04296651263543,0.97,NASA_POWER_MERRA2,15.391194360601464,25.047833,92.789306
25.217171,92.670754,2009-07-01,24.56999588012696,1199.0,9.697272655464085,0.93,NASA_POWER_MERRA2,20.965958744180416,25.117665,92.847709
27.908654,95.910183,2024-07-02,4.34499979019165,162.0,2.4563945664087456,0.92,NASA_POWER_MERRA2,121.7228374754514,27.715081,94.692035
24.301313,92.952114,2025-09-13,41.21500015258789,947.0,15.874325631883014,0.92,NASA_POWER_MERRA2,1.6026922680072417,24.288014,92.946017
26.777833,93.30629,2025-06-01,0.9000000357627869,73.0,1.9091524329963765,0.82,NASA_POWER_MERRA2,47.03936722983828,27.099285,93.614766
27.64937,96.131576,2025-05-31,34.67999649047852,471.0,14.938380345292416,0.88,NASA_POWER_MERRA2,141.93530389647913,27.715081,94.692035
26.356718,94.058905,2025-06-15,1.215000033378601,106.0,2.052775101535614,0.75,NASA_POWER_MERRA2,33.04454834206562,26.423137,94.382261
25.360263,90.107888,2024-05-28,7.550000190734863,97.0,5.788832299437198,0.82,NASA_POWER_MERRA2,5.335650566902372,25.38163333,90.06033889
28.005468,97.369308,2024-07-02,1.6049998998641968,4516.0,28.61664962451376,0.92,NASA_POWER_MERRA2,265.1607903585858,27.715081,94.692035
27.70331,92.980611,2024-07-05,4.900000095367432,1938.0,40.05850508824328,0.93,NASA_POWER_MERRA2,83.43847700393408,27.018342,92.6356
27.919041,95.478985,2025-06-01,16.41499900817871,137.0,0.7548944975654582,0.94,NASA_POWER_MERRA2,80.64743465519224,27.715081,94.692035
24.056604,93.572616,2024-08-25,14.05999755859375,821.0,13.121887013841768,0.85,NASA_POWER_MERRA2,3.975121652843447,24.03503889,93.54139444
26.103633,91.73724,2024-05-28,27.38500213623047,113.0,6.201053782439264,0.9,NASA_POWER_MERRA2,3.6107400457632517,26.13441667,91.74875
27.647748,95.581231,2024-07-05,31.70500564575196,132.0,0.7548944975654582,0.95,NASA_POWER_MERRA2,87.87684086577342,27.715081,94.692035
24.141649,92.509244,2014-06-27,0.5499999523162842,193.0,26.24522678855696,0.88,NASA_POWER_MERRA2,27.46924427793456,23.93194444,92.65222222
28.646445,93.588527,2022-05-14,0.8400000333786011,3373.0,23.251844073281543,0.82,NASA_POWER_MERRA2,146.86326140416045,27.339267,93.802581
28.870159,95.022801,2024-06-30,32.53499984741211,1600.0,20.95991260433892,0.98,NASA_POWER_MERRA2,132.45885360035626,27.715081,94.692035
23.918167,91.965551,2023-08-06,30.34000396728516,90.0,20.8576686220632,0.88,NASA_POWER_MERRA2,34.4841360890682,24.16966667,91.76686111
23.559231,93.313549,2025-06-01,55.4849967956543,1123.0,27.46310439725756,0.94,NASA_POWER_MERRA2,7.889582907542604,23.54294167,93.23821667
25.645723,94.707945,2020-06-02,6.854999542236328,1054.0,32.58449605532039,0.76,NASA_POWER_MERRA2,51.887329300432924,26.11,94.76
26.022596,91.323316,2025-06-01,31.48500061035156,58.0,2.052775101535614,0.84,NASA_POWER_MERRA2,19.97395671710177,25.872268,91.213965
25.598828,90.268319,2024-05-28,7.375,430.0,0.7548944975654582,0.82,NASA_POWER_MERRA2,31.9224587043854,25.38163333,90.06033889
27.561771,91.843147,2025-05-30,102.24501037597656,2432.0,24.863891037796268,0.83,NASA_POWER_MERRA2,4.333084504550258,27.594833,91.866417
25.349104,92.760262,2018-08-02,0.975000023841858,994.0,1.2171181316034885,0.95,NASA_POWER_MERRA2,6.589732717682198,25.366255,92.823037
25.2769,91.495523,2009-07-17,5.59999942779541,517.0,22.556678646299897,0.86,NASA_POWER_MERRA2,4.067422687414216,25.29739,91.46201
26.644704,92.39525,2025-05-31,11.670000076293944,75.0,0.9548412538721888,0.83,NASA_POWER_MERRA2,38.39885488273978,26.88969,92.12266
26.770362,91.291805,2019-10-26,1.7949998378753662,176.0,3.584252301697434,0.86,NASA_POWER_MERRA2,70.50025735189043,26.37456,91.84561
23.410085,91.314252,2017-06-03,0.0,33.0,8.159014354942736,0.97,NASA_POWER_MERRA2,27.28230875548327,23.22966667,91.49532222
22.870401,92.794377,2024-07-02,15.98000144958496,1098.0,36.60371100091371,0.97,NASA_POWER_MERRA2,2.269805829720436,22.866131,92.772713
25.835534,92.19757,2021-04-28,5.570000171661377,932.0,12.334204111082284,0.57,NASA_POWER_MERRA2,32.396638371368304,25.809088,91.875238
27.489583,92.713873,2018-06-06,6.67500114440918,2388.0,22.656437373598656,0.7,NASA_POWER_MERRA2,52.967844189724815,27.018342,92.6356
25.668253,91.744305,2024-07-02,1.7650001049041748,999.0,5.258953144814,0.99,NASA_POWER_MERRA2,7.7505818003421165,25.69007,91.67085
27.238042,88.05178,2024-07-02,9.06999969482422,2842.0,16.360405825306987,0.98,NASA_POWER_MERRA2,14.094373534574759,27.327977,88.152281
25.626514,92.171535,2025-06-01,30.009998321533203,1092.0,9.520202144985053,0.99,NASA_POWER_MERRA2,11.26032653362724,25.54261,92.10867
26.371462,90.8185,2024-07-01,32.78999710083008,41.0,6.201053782439264,0.93,NASA_POWER_MERRA2,68.11725161859658,25.872268,91.213965
25.896498,90.60611,2016-05-22,0.0,68.0,8.280429976643655,0.77,NASA_POWER_MERRA2,49.67688227778306,25.45939722,90.70860278
25.908406,93.295566,2023-08-09,19.76999855041504,165.0,2.8821812090202448,0.7,NASA_POWER_MERRA2,28.692895099898326,25.69814,93.129423
26.741152,93.004422,2024-08-28,0.0,70.0,1.012750369636371,0.86,NASA_POWER_MERRA2,47.83423377488301,27.018342,92.6356
23.75973,93.033552,2014-09-20,0.4399999976158142,631.0,28.61243420119806,0.84,NASA_POWER_MERRA2,16.67220847714337,23.71111111,92.87861111
25.56092,89.87447,2025-05-31,17.214998245239258,26.0,0.4774537773095774,0.93,NASA_POWER_MERRA2,27.305442468193377,25.38163333,90.06033889
27.916786,94.972366,2013-08-16,8.569999694824219,382.0,21.000618813993764,0.94,NASA_POWER_MERRA2,35.54045288178564,27.715081,94.692035
28.373903,96.07675,2020-06-02,67.90499877929688,3415.0,35.63890752897078,0.96,NASA_POWER_MERRA2,154.38069867493195,27.715081,94.692035
29.331086,95.789933,2024-07-19,0.4199999570846557,4898.0,22.067094489482304,0.88,NASA_POWER_MERRA2,209.26785421064065,27.715081,94.692035
26.984377,95.118812,2024-05-28,37.89500427246094,122.0,2.052775101535614,0.71,NASA_POWER_MERRA2,51.03640892503781,26.70744,94.70858
28.037417,97.220095,2022-06-09,2.684999942779541,3935.0,9.136946117762886,0.87,NASA_POWER_MERRA2,251.05464008219093,27.715081,94.692035
28.56031,95.877619,2014-06-24,6.864999771118164,1633.0,50.83134977788657,0.82,NASA_POWER_MERRA2,149.48894071028602,27.715081,94.692035
23.387518,93.159902,2025-06-01,110.30001068115234,1039.0,27.26604445073282,0.94,NASA_POWER_MERRA2,6.27850989812147,23.41421944,93.10569167
25.383522,91.67626,2025-06-11,5.159999847412109,1653.0,6.91817481667161,0.94,NASA_POWER_MERRA2,3.379927967892502,25.41384722,91.67856111
28.267105,96.363589,2024-05-28,25.714996337890625,4024.0,53.57925307559389,0.82,NASA_POWER_MERRA2,175.22630761247586,27.715081,94.692035
27.826475,93.752058,2016-04-23,2.56499981880188,1520.0,22.66252450573944,0.81,NASA_POWER_MERRA2,54.40348371494314,27.339267,93.802581
27.833999,93.464267,2022-05-14,1.8949999809265137,1399.0,21.64844674283294,0.86,NASA_POWER_MERRA2,64.32706832916072,27.339267,93.802581
27.133137,88.127064,2025-05-30,25.65999984741211,1727.0,27.24009953036473,0.75,NASA_POWER_MERRA2,15.358766838518397,27.14871944,88.28128889
23.167747,92.435357,2024-09-28,0.0,127.0,2.433138796850444,0.92,NASA_POWER_MERRA2,5.4591997009736435,23.180354,92.486971
25.057635,94.714382,2025-06-01,34.28499984741211,931.0,11.56032367563233,0.73,NASA_POWER_MERRA2,40.775979729492306,24.9252,94.3371
24.516722,94.292028,2025-06-02,12.695001602172852,861.0,25.352949515010675,0.81,NASA_POWER_MERRA2,22.104326856284278,24.325444,94.232583
26.344713,91.962719,2024-05-28,24.884998321533203,54.0,2.4563945664087456,0.81,NASA_POWER_MERRA2,10.868694719228781,26.24698,91.964383
22.696244,92.681322,2024-05-28,101.90499877929688,238.0,23.104591120404265,0.9,NASA_POWER_MERRA2,21.08652941139987,22.866131,92.772713
25.286018,92.403231,2018-06-12,112.13500213623048,820.0,8.077000600578957,0.94,NASA_POWER_MERRA2,10.32987140607745,25.37539167,92.431275
28.10207,93.473747,2011-06-26,9.869999885559082,1807.0,44.22027895831317,0.79,NASA_POWER_MERRA2,90.78592073701256,27.339267,93.802581
26.242687,94.583396,2024-06-18,7.064999580383301,785.0,14.724246751696764,0.86,NASA_POWER_MERRA2,20.180395297696524,26.379798,94.450751
26.534195,92.073023,2024-05-28,15.429998397827148,70.0,2.263636058426967,0.81,NASA_POWER_MERRA2,28.768472160225656,26.37456,91.84561
25.399668,92.20616,2022-04-04,37.95000457763672,1344.0,6.054498479394494,0.85,NASA_POWER_MERRA2,4.01212022535178,25.43505556,92.19836111
27.952295,95.215214,2023-06-09,27.949996948242188,212.0,2.160788974078258,0.73,NASA_POWER_MERRA2,57.812375891178256,27.715081,94.692035
26.255378,90.714745,2024-07-02,7.854999542236328,38.0,2.052775101535614,0.87,NASA_POWER_MERRA2,65.58444344055653,25.872268,91.213965
23.900852,91.790121,2025-06-01,33.21999740600586,155.0,10.555380466061171,0.94,NASA_POWER_MERRA2,25.140889358215077,23.751528,91.604533
25.236691,93.491347,2024-05-28,123.56499481201172,1394.0,22.902099885228424,0.91,NASA_POWER_MERRA2,27.041475972596256,25.224278,93.222861
27.537457,92.173828,2025-06-02,16.009998321533203,4151.0,28.724478891475947,0.76,NASA_POWER_MERRA2,27.409810570332173,27.591389,91.9025
27.670706,95.474557,2025-05-31,14.80500030517578,116.0,2.8821812090202448,0.89,NASA_POWER_MERRA2,77.20312533542216,27.715081,94.692035
26.23785,94.015693,2024-07-01,66.1500015258789,115.0,0.7548944975654582,0.83,NASA_POWER_MERRA2,20.35708173115769,26.07256,93.928
26.914148,94.892454,2020-05-26,64.36000061035156,173.0,12.338544811627347,0.9,NASA_POWER_MERRA2,29.347809029503395,26.70744,94.70858
24.572073,93.658112,2025-06-01,64.99999237060547,529.0,26.87562351871521,0.91,NASA_POWER_MERRA2,9.708432829330366,24.49112222,93.62215556
27.161605,92.949275,2024-05-28,96.3350067138672,1085.0,16.419546536130245,0.75,NASA_POWER_MERRA2,34.90032915282123,27.018342,92.6356
27.787506,93.857877,2024-09-20,3.309999942779541,546.0,26.47888107199723,0.83,NASA_POWER_MERRA2,50.13913376467488,27.339267,93.802581
27.513283,88.469917,2025-05-31,7.624999523162842,2335.0,22.441886093428515,0.84,NASA_POWER_MERRA2,6.777744716206071,27.5091,88.53848
26.788709,92.220857,2024-05-28,18.60999870300293,111.0,0.7548944975654582,0.76,NASA_POWER_MERRA2,14.866177904702038,26.88969,92.12266
27.430867,93.328598,2025-06-01,53.24999237060547,3216.0,28.4201958069496,0.87,NASA_POWER_MERRA2,46.47000393741957,27.099285,93.614766
27.519744,92.68558,2024-08-21,0.9199999570846558,2806.0,31.051293565952417,0.9,NASA_POWER_MERRA2,55.9718487373133,27.018342,92.6356
28.956854,94.33376,2024-05-28,7.119999885559082,3465.0,33.928998185593265,0.69,NASA_POWER_MERRA2,142.46151787077372,27.715081,94.692035
26.452392,90.203716,2025-05-31,53.720001220703125,47.0,2.3859440303888126,0.8,NASA_POWER_MERRA2,119.69459578792566,25.872268,91.213965
27.168902,94.290594,2007-08-18,12.100000381469728,85.0,1.5095270002735288,0.89,NASA_POWER_MERRA2,46.573991957853536,27.105253,93.825399
27.604614,92.033643,2024-06-28,18.8799991607666,3874.0,47.09361965530516,0.86,NASA_POWER_MERRA2,13.006659144242533,27.591389,91.9025
27.379163,95.783479,2016-05-22,14.954998970031738,143.0,5.885129333686067,0.9,NASA_POWER_MERRA2,113.90243700912782,27.715081,94.692035
27.706697,92.564018,2007-07-19,27.520000457763672,3035.0,33.83507296292275,0.83,NASA_POWER_MERRA2,66.40720907981533,27.591389,91.9025
22.525086,92.906837,2024-05-28,57.13999557495117,646.0,22.361441170119782,0.87,NASA_POWER_MERRA2,1.7292494811963086,22.519716,92.891037
27.691842,93.143429,2018-06-22,31.045000076293945,1423.0,26.808333957253367,0.78,NASA_POWER_MERRA2,75.91086610354671,27.339267,93.802581
27.449016,94.109742,2024-09-12,0.9549999833106996,348.0,21.42820647145751,0.89,NASA_POWER_MERRA2,32.68817078838198,27.339267,93.802581
23.823023,93.013204,2022-07-23,19.53999710083008,514.0,5.885129333686067,0.85,NASA_POWER_MERRA2,14.246979405077,23.86638889,92.88138889
28.730945,94.075397,2023-09-27,1.9449996948242188,3836.0,27.440486866129568,0.85,NASA_POWER_MERRA2,128.09992026007393,27.715081,94.692035
28.260649,96.042602,2024-05-28,30.26000213623047,1386.0,52.661904767675296,0.82,NASA_POWER_MERRA2,145.82837694887485,27.715081,94.692035
26.138059,92.414382,2024-08-25,7.199999809265137,74.0,1.2171181316034885,0.85,NASA_POWER_MERRA2,36.22315015677232,26.11956,92.052125
25.357867,91.120802,2023-07-23,10.90000057220459,397.0,22.466555410680765,0.94,NASA_POWER_MERRA2,19.390158826804633,25.20283,91.20908
26.471509,91.31998,2024-05-28,19.584999084472656,48.0,2.7199233149201807,0.77,NASA_POWER_MERRA2,45.973236412727104,26.2272613,91.6922458
