latitude,longitude,event_date,rainfall_mm_day,rainfall_source
24.459158,94.105375,2018-06-14,7.609999179840088,IMERG_Final_V07
25.572275,94.864766,2025-07-08,21.85999870300293,IMERG_Final_V07
27.453158,92.768046,2007-07-25,60.75,IMERG_Final_V07
24.736906,93.794624,2024-05-28,117.70498657226562,IMERG_Final_V07
26.347339,92.420407,2021-06-18,10.15999984741211,IMERG_Final_V07
28.808734,94.217624,2024-09-28,2.365000009536743,IMERG_Final_V07
28.016024,93.208954,2024-07-17,16.369998931884766,IMERG_Final_V07
25.204038,92.306059,2023-07-06,0.6349999904632568,IMERG_Final_V07
25.722044,93.471407,2024-05-28,66.92499542236328,IMERG_Final_V07
27.230276,94.687007,2020-05-26,61.790008544921875,IMERG_Final_V07
25.212007,92.984218,2018-08-24,15.404998779296875,IMERG_Final_V07
28.070681,93.310053,2024-05-28,19.35000228881836,IMERG_Final_V07
27.626744,88.196702,2016-05-18,2.424999713897705,IMERG_Final_V07
27.640096,92.427317,2016-05-17,3.5049996376037598,IMERG_Final_V07
25.314153,93.968979,2007-09-09,9.739999771118164,IMERG_Final_V07
25.735481,91.311577,2025-05-31,18.069997787475586,IMERG_Final_V07
23.657941,91.874567,2022-09-25,22.760000228881836,IMERG_Final_V07
28.321009,94.442709,2007-07-19,25.854999542236328,IMERG_Final_V07
27.257273,95.63429,2025-06-06,0.0,IMERG_Final_V07
22.462831,92.640154,2025-05-31,16.994998931884766,IMERG_Final_V07
27.014054,95.842341,2025-05-31,22.694997787475586,IMERG_Final_V07
23.85726,91.803282,2024-05-28,24.55500030517578,IMERG_Final_V07
28.961608,96.503874,2024-07-02,0.13499999046325684,IMERG_Final_V07
24.525227,92.99646,2016-07-16,18.375,IMERG_Final_V07
26.640866,91.583809,2024-09-24,1.4700000286102295,IMERG_Final_V07
24.080276,93.187617,2024-10-21,0.0,IMERG_Final_V07
29.191139,96.068685,2024-05-28,21.264999389648438,IMERG_Final_V07
27.271115,94.109934,2024-05-28,47.27999496459961,IMERG_Final_V07
24.54159,93.706335,2022-05-14,8.440000534057617,IMERG_Final_V07
25.609706,93.963904,2024-05-28,69.36998748779297,IMERG_Final_V07
25.58387,91.83908,2024-08-28,29.724998474121094,IMERG_Final_V07
25.855776,91.773015,2024-05-28,64.90999603271484,IMERG_Final_V07
22.494521,92.672392,2009-05-09,0.0,IMERG_Final_V07
26.791299,91.433343,2024-05-28,20.43000030517578,IMERG_Final_V07
29.080798,94.395899,2024-09-24,1.5099999904632568,IMERG_Final_V07
25.239071,92.826271,2024-06-15,96.08999633789062,IMERG_Final_V07
27.276736,93.489799,2025-05-31,20.305002212524414,IMERG_Final_V07
23.080604,93.093195,2025-06-01,123.78499603271484,IMERG_Final_V07
27.232816,92.774769,2020-05-26,20.194997787475586,IMERG_Final_V07
27.483403,93.426235,2025-01-02,0.375,IMERG_Final_V07
25.314088,89.992042,2024-07-02,29.09000015258789,IMERG_Final_V07
24.608969,92.46047,2024-05-28,90.32501220703125,IMERG_Final_V07
22.009792,92.935514,2024-09-12,14.78499984741211,IMERG_Final_V07
26.452456,92.194806,2024-05-28,19.46500015258789,IMERG_Final_V07
28.220707,94.798291,2023-08-13,0.17999999225139618,IMERG_Final_V07
24.213393,92.713664,2025-05-24,4.309999942779541,IMERG_Final_V07
26.639848,91.967506,2018-07-11,7.315000534057617,IMERG_Final_V07
26.267093,95.040132,2024-05-28,76.77000427246094,IMERG_Final_V07
28.352317,93.52443,2024-07-02,1.4700000286102295,IMERG_Final_V07
24.974719,93.262834,2016-04-22,22.80999755859375,IMERG_Final_V07
26.453341,91.213901,2024-10-07,0.0,IMERG_Final_V07
27.509497,96.555298,2024-06-01,12.819999694824219,IMERG_Final_V07
27.613908,96.374076,2022-11-18,0.0,IMERG_Final_V07
26.451423,91.772611,2025-05-31,17.90999984741211,IMERG_Final_V07
23.443688,91.920458,2024-05-28,24.86499786376953,IMERG_Final_V07
27.579879,95.766143,2024-05-28,52.68499755859375,IMERG_Final_V07
26.527976,89.916234,2020-05-24,12.565000534057617,IMERG_Final_V07
25.404552,94.596506,2017-06-13,4.874999523162842,IMERG_Final_V07
29.001386,95.02908,2025-07-07,0.675000011920929,IMERG_Final_V07
27.079513,92.578938,2024-10-07,4.244999885559082,IMERG_Final_V07
27.772098,91.800252,2025-06-01,3.9749999046325684,IMERG_Final_V07
22.280988,92.713346,2017-06-13,106.10499572753906,IMERG_Final_V07
23.358116,91.389493,2025-07-07,24.215003967285156,IMERG_Final_V07
29.286876,96.140114,2020-06-26,5.909999370574951,IMERG_Final_V07
26.302969,91.395394,2024-05-28,24.494998931884766,IMERG_Final_V07
27.240908,92.755563,2016-05-17,10.935001373291016,IMERG_Final_V07
23.323625,92.584675,2012-06-22,3.1599998474121094,IMERG_Final_V07
26.153231,92.375695,2023-08-08,11.629999160766602,IMERG_Final_V07
26.571313,91.623557,2025-05-31,22.244998931884766,IMERG_Final_V07
26.073,91.911757,2025-05-31,22.67999839782715,IMERG_Final_V07
27.849792,94.410539,2024-05-28,40.34499740600586,IMERG_Final_V07
27.145446,88.165349,2025-05-30,25.65999984741211,IMERG_Final_V07
23.496783,92.790994,2024-08-13,1.7349998950958252,IMERG_Final_V07
28.223555,95.773169,2025-06-01,17.869998931884766,IMERG_Final_V07
26.122069,91.439186,2007-09-15,36.0150032043457,IMERG_Final_V07
25.693737,91.452225,2024-07-17,29.999996185302734,IMERG_Final_V07
24.168507,92.452307,2024-05-28,50.06500244140625,IMERG_Final_V07
28.11599,94.181783,2024-07-06,3.0149998664855957,IMERG_Final_V07
28.500396,94.737815,2025-06-01,10.914999008178711,IMERG_Final_V07
24.411818,92.446134,2025-06-02,19.349998474121094,IMERG_Final_V07
26.654207,91.473987,2024-05-28,20.944997787475586,IMERG_Final_V07
25.985229,94.883738,2024-09-12,0.0,IMERG_Final_V07
25.650226,92.573481,2025-05-30,80.31998443603516,IMERG_Final_V07
26.292051,93.317643,2024-10-22,0.9599999785423279,IMERG_Final_V07
24.94593,93.15524,2024-08-13,0.0,IMERG_Final_V07
25.492632,90.506124,2016-05-22,0.0,IMERG_Final_V07
25.729303,90.12352,2025-09-13,5.780000686645508,IMERG_Final_V07
26.751581,90.389053,2018-08-31,0.11499999463558197,IMERG_Final_V07
28.967929,95.493437,2007-06-16,9.469999313354492,IMERG_Final_V07
24.450454,92.989135,2025-05-31,91.47000122070312,IMERG_Final_V07
26.643328,90.911848,2016-07-17,13.50999927520752,IMERG_Final_V07
25.150182,93.855415,2007-09-08,32.82499694824219,IMERG_Final_V07
23.770747,91.832555,2025-06-01,30.654998779296875,IMERG_Final_V07
27.316179,94.333589,2026-06-28,8.86500072479248,IMERG_Late_V07
26.089996,92.352445,2016-05-18,0.5049999952316284,IMERG_Final_V07
24.454597,92.974489,2024-07-02,29.239994049072266,IMERG_Final_V07
23.230945,93.09381,2024-05-28,72.32998657226562,IMERG_Final_V07
28.481438,94.165234,2024-07-29,1.1449999809265137,IMERG_Final_V07
29.105042,95.954264,2013-08-17,31.720001220703125,IMERG_Final_V07
28.779287,94.92409,2025-07-08,6.434999465942383,IMERG_Final_V07
29.114401,96.067061,2024-05-28,21.264999389648438,IMERG_Final_V07
26.742603,94.816288,2024-05-28,43.14500045776367,IMERG_Final_V07
28.087405,96.898872,2025-05-31,31.525001525878906,IMERG_Final_V07
24.775269,93.645945,2022-05-14,9.4350004196167,IMERG_Final_V07
27.506193,94.184622,2024-09-28,0.6499999761581421,IMERG_Final_V07
26.642976,90.96196,2024-05-28,31.470001220703125,IMERG_Final_V07
27.507503,95.038851,2014-09-23,20.34999656677246,IMERG_Final_V07
28.662865,95.626872,2024-05-28,42.124996185302734,IMERG_Final_V07
26.287722,92.978228,2012-06-22,38.70999526977539,IMERG_Final_V07
27.506916,94.328035,2024-09-25,11.899999618530273,IMERG_Final_V07
26.473974,91.395609,2013-08-11,8.324999809265137,IMERG_Final_V07
24.523659,93.747643,2024-09-28,3.890000343322754,IMERG_Final_V07
26.777419,91.909388,2025-06-06,0.0,IMERG_Final_V07
27.62026,93.489957,2025-06-08,4.514999866485596,IMERG_Final_V07
27.720959,88.569169,2024-09-24,9.329999923706055,IMERG_Final_V07
26.164049,91.968699,2025-06-01,21.764999389648438,IMERG_Final_V07
25.751346,91.453181,2025-05-31,22.639995574951172,IMERG_Final_V07
28.252241,94.929266,2024-05-28,57.399993896484375,IMERG_Final_V07
27.644657,93.666315,2025-06-05,3.2950000762939453,IMERG_Final_V07
25.721127,93.376934,2024-05-28,75.42499542236328,IMERG_Final_V07
24.369403,92.023454,2024-09-28,0.6150000095367432,IMERG_Final_V07
26.01048,94.280227,2025-05-30,70.30999755859375,IMERG_Final_V07
24.540522,93.645142,2025-05-31,46.130001068115234,IMERG_Final_V07
26.135349,90.140051,2014-07-08,18.569997787475586,IMERG_Final_V07
26.822632,94.409418,2010-06-16,18.034997940063477,IMERG_Final_V07
26.54396,94.206968,2025-06-01,3.3499999046325684,IMERG_Final_V07
28.87585,95.151809,2021-10-19,22.835002899169922,IMERG_Final_V07
25.546447,94.353017,2007-07-25,22.714996337890625,IMERG_Final_V07
26.774669,91.953549,2025-06-01,69.71499633789062,IMERG_Final_V07
28.205583,96.046401,2017-04-05,0.0,IMERG_Final_V07
25.953827,90.653008,2024-05-28,14.514999389648438,IMERG_Final_V07
27.899187,93.223219,2024-05-28,20.285001754760742,IMERG_Final_V07
25.88375,92.128373,2025-05-30,88.54501342773438,IMERG_Final_V07
28.457126,94.084312,2024-06-01,4.064999580383301,IMERG_Final_V07
25.960432,94.576446,2025-06-01,9.044999122619629,IMERG_Final_V07
23.514735,92.798167,2024-11-28,3.0799999237060547,IMERG_Final_V07
24.159438,92.71875,2011-03-23,0.0,IMERG_Final_V07
26.599581,91.449092,2025-05-31,27.834999084472656,IMERG_Final_V07
27.360617,95.637813,2024-07-02,20.564998626708984,IMERG_Final_V07
23.335337,92.649156,2025-05-31,56.719993591308594,IMERG_Final_V07
25.40424,93.849714,2024-05-28,89.58499145507812,IMERG_Final_V07
26.861234,95.508942,2009-06-04,23.25,IMERG_Final_V07
27.349094,94.831364,2016-09-17,14.554999351501465,IMERG_Final_V07
25.834917,91.516552,2016-07-14,5.90500020980835,IMERG_Final_V07
26.624546,93.634966,2024-05-28,49.105003356933594,IMERG_Final_V07
23.855975,91.785049,2025-05-31,100.21998596191406,IMERG_Final_V07
27.322233,92.850823,2010-04-02,0.0,IMERG_Final_V07
24.226678,93.303342,2024-05-28,96.56499481201172,IMERG_Final_V07
25.501512,89.984306,2022-06-15,29.099998474121094,IMERG_Final_V07
23.502642,93.292712,2020-05-26,25.860000610351562,IMERG_Final_V07
28.025154,97.237373,2024-05-28,43.09001159667969,IMERG_Final_V07
28.376088,95.670715,2024-05-28,38.20999526977539,IMERG_Final_V07
27.538881,92.185736,2024-07-02,3.494999885559082,IMERG_Final_V07
27.280942,95.004183,2025-08-01,5.805000305175781,IMERG_Final_V07
26.096936,90.028037,2025-06-01,23.80500030517578,IMERG_Final_V07
25.466183,90.594218,2008-08-12,79.73503112792969,IMERG_Final_V07
28.056343,97.056519,2024-05-28,24.764999389648438,IMERG_Final_V07
27.425933,93.75367,2016-05-17,18.98999786376953,IMERG_Final_V07
25.700422,94.977365,2025-06-01,15.004999160766602,IMERG_Final_V07
27.538323,96.285881,2025-06-14,4.220000267028809,IMERG_Final_V07
27.760465,94.180167,2024-06-15,7.399999618530273,IMERG_Final_V07
27.063939,95.794194,2024-09-24,29.19499969482422,IMERG_Final_V07
25.471369,92.496186,2018-08-23,0.26499998569488525,IMERG_Final_V07
25.356967,90.943667,2025-05-31,57.82499694824219,IMERG_Final_V07
25.292083,90.793465,2024-05-28,5.190000057220459,IMERG_Final_V07
25.640203,91.50822,2024-05-28,51.584991455078125,IMERG_Final_V07
23.415342,92.652455,2025-06-01,115.68998718261719,IMERG_Final_V07
27.454083,88.675617,2017-06-17,1.630000114440918,IMERG_Final_V07
28.158378,94.204525,2024-09-28,0.08999999612569809,IMERG_Final_V07
26.082372,94.460148,2014-05-10,0.004999999888241291,IMERG_Final_V07
28.095869,94.481062,2025-09-13,15.674999237060547,IMERG_Final_V07
22.320763,93.1857,2025-05-31,15.094999313354492,IMERG_Final_V07
27.117807,93.394969,2016-07-17,12.389999389648438,IMERG_Final_V07
24.150047,92.796052,2009-07-01,9.46500015258789,IMERG_Final_V07
24.279476,93.522149,2024-05-28,93.94499206542969,IMERG_Final_V07
27.21114,95.940218,2024-08-02,36.415000915527344,IMERG_Final_V07
26.595255,93.009993,2007-07-19,13.495000839233398,IMERG_Final_V07
25.513501,92.776121,2024-05-28,44.345001220703125,IMERG_Final_V07
27.870914,93.596471,2025-06-02,5.50499963760376,IMERG_Final_V07
24.299878,92.323438,2022-07-10,1.3650000095367432,IMERG_Final_V07
27.989199,95.357333,2025-05-31,6.914999485015869,IMERG_Final_V07
26.528066,93.850339,2024-09-28,1.8600000143051147,IMERG_Final_V07
25.621685,92.809256,2024-07-19,15.899999618530273,IMERG_Final_V07
27.121865,94.655002,2025-06-01,4.710000038146973,IMERG_Final_V07
25.680825,91.902939,2024-06-01,38.5,IMERG_Final_V07
24.186802,92.098048,2024-05-28,33.39999771118164,IMERG_Final_V07
25.756677,90.406867,2025-05-31,69.68000030517578,IMERG_Final_V07
25.006525,92.981545,2022-05-14,121.19999694824219,IMERG_Final_V07
26.835219,94.958753,2025-06-01,6.2900004386901855,IMERG_Final_V07
26.070991,92.732858,2025-06-01,12.370000839233398,IMERG_Final_V07
24.719212,93.721817,2022-09-28,9.1899995803833,IMERG_Final_V07
26.927862,94.653268,2018-05-03,3.065000057220459,IMERG_Final_V07
29.098874,94.34082,2024-05-28,3.5899996757507324,IMERG_Final_V07
28.035421,93.203222,2024-05-28,16.024999618530273,IMERG_Final_V07
27.523131,94.528696,2024-05-28,32.22999954223633,IMERG_Final_V07
26.486618,91.830091,2024-05-28,16.674999237060547,IMERG_Final_V07
25.311161,91.667702,2024-11-12,0.004999999888241291,IMERG_Final_V07
26.365882,92.794091,2024-08-13,0.10999999940395355,IMERG_Final_V07
27.297049,96.015616,2016-05-22,16.9950008392334,IMERG_Final_V07
28.789788,95.692506,2022-05-14,22.3700008392334,IMERG_Final_V07
27.800466,94.878394,2010-06-10,7.329999923706055,IMERG_Final_V07
24.341859,92.714738,2024-08-21,15.679999351501465,IMERG_Final_V07
27.04547,95.443638,2024-08-15,6.789999961853027,IMERG_Final_V07
22.188247,93.128977,2024-05-28,19.665000915527344,IMERG_Final_V07
25.799322,94.965681,2024-05-28,70.01000213623047,IMERG_Final_V07
26.480799,90.833967,2025-05-31,52.22499084472656,IMERG_Final_V07
27.024881,92.800263,2024-05-28,85.90502166748047,IMERG_Final_V07
27.643161,92.843221,2024-08-13,1.8949999809265137,IMERG_Final_V07
26.46774,92.807891,2024-05-28,37.17499542236328,IMERG_Final_V07
27.317111,93.784277,2025-07-07,0.6649999618530273,IMERG_Final_V07
24.301081,93.918672,2025-06-01,44.394996643066406,IMERG_Final_V07
27.621838,96.838979,2024-05-28,46.29999923706055,IMERG_Final_V07
25.712267,92.006766,2024-09-25,35.8849983215332,IMERG_Final_V07
25.226868,92.587599,2024-07-02,10.07499885559082,IMERG_Final_V07
28.027715,97.32232,2009-06-29,3.9600000381469727,IMERG_Final_V07
24.229196,93.953557,2024-07-02,22.96999740600586,IMERG_Final_V07
25.707687,94.077931,2024-05-28,80.8800048828125,IMERG_Final_V07
26.726835,91.09518,2025-05-28,19.19499969482422,IMERG_Final_V07
25.234239,91.373291,2007-09-08,184.28501892089844,IMERG_Final_V07
28.820021,94.256122,2024-05-28,5.304999828338623,IMERG_Final_V07
24.740859,92.43471,2025-06-01,57.18500518798828,IMERG_Final_V07
27.191194,88.219109,2017-06-13,2.3350000381469727,IMERG_Final_V07
26.763305,90.183091,2024-05-28,38.820003509521484,IMERG_Final_V07
23.473816,92.598468,2017-06-13,28.534996032714844,IMERG_Final_V07
23.590627,91.766922,2021-09-18,11.605001449584961,IMERG_Final_V07
26.237056,92.708945,2025-05-31,10.389999389648438,IMERG_Final_V07
26.399554,90.899229,2016-05-22,0.2800000011920929,IMERG_Final_V07
28.793879,95.940911,2025-05-31,24.089996337890625,IMERG_Final_V07
26.824168,94.856504,2024-09-24,9.259998321533203,IMERG_Final_V07
26.126655,90.404893,2018-05-18,0.0,IMERG_Final_V07
25.605764,93.925988,2025-05-31,21.30000114440918,IMERG_Final_V07
22.422946,92.97885,2025-05-31,12.329999923706055,IMERG_Final_V07
24.596626,92.573348,2024-09-13,2.8399999141693115,IMERG_Final_V07
27.722034,91.772799,2020-05-26,12.795001029968262,IMERG_Final_V07
26.426497,90.346675,2025-05-30,36.894996643066406,IMERG_Final_V07
24.093985,94.238749,2025-05-31,25.475000381469727,IMERG_Final_V07
24.347418,93.31643,2024-05-28,115.70999145507812,IMERG_Final_V07
24.401684,94.262224,2024-05-25,2.3299999237060547,IMERG_Final_V07
26.957209,94.637742,2017-06-16,36.67499923706055,IMERG_Final_V07
28.128826,95.998822,2025-11-02,1.5550000667572021,IMERG_Late_V07
28.529312,94.356911,2025-06-01,13.729999542236328,IMERG_Final_V07
26.505104,93.222219,2016-07-16,7.199999809265137,IMERG_Final_V07
26.699924,92.198449,2025-05-31,4.809999942779541,IMERG_Final_V07
27.916416,93.287839,2024-07-02,4.244999885559082,IMERG_Final_V07
24.472392,93.306221,2024-08-13,0.0,IMERG_Final_V07
25.752342,90.332378,2024-07-17,17.68999671936035,IMERG_Final_V07
28.84325,95.685873,2025-05-30,226.87001037597656,IMERG_Final_V07
25.837478,93.644924,2024-05-28,79.3449935913086,IMERG_Final_V07
27.725473,94.389751,2025-06-01,4.385000228881836,IMERG_Final_V07
28.671226,94.531555,2024-06-07,1.840000033378601,IMERG_Final_V07
26.925483,94.47454,2024-05-28,50.28999710083008,IMERG_Final_V07
26.49148,93.730894,2024-06-28,17.125001907348633,IMERG_Final_V07
27.063714,94.557172,2019-06-27,7.575000286102295,IMERG_Final_V07
27.38811,92.91926,2025-06-01,30.639995574951172,IMERG_Final_V07
26.244149,94.720992,2007-07-19,8.085000038146973,IMERG_Final_V07
24.851677,94.358569,2024-09-12,1.5299999713897705,IMERG_Final_V07
27.659723,92.065052,2025-05-30,102.94999694824219,IMERG_Final_V07
25.464627,94.581812,2024-05-28,83.06999206542969,IMERG_Final_V07
26.809623,92.262533,2025-05-31,9.524999618530273,IMERG_Final_V07
26.176938,90.76229,2024-05-28,19.719999313354492,IMERG_Final_V07
27.442442,93.500447,2024-07-22,19.299999237060547,IMERG_Final_V07
28.793599,94.585048,2024-05-28,11.585000991821289,IMERG_Final_V07
24.977981,92.911003,2025-06-01,37.25499725341797,IMERG_Final_V07
26.220111,92.062146,2023-10-02,13.614999771118164,IMERG_Final_V07
27.636647,91.82647,2021-08-27,16.89000129699707,IMERG_Final_V07
27.532057,91.807331,2024-09-12,0.0,IMERG_Final_V07
25.415694,91.359868,2016-05-22,0.3050000071525574,IMERG_Final_V07
27.547693,93.427885,2024-07-02,9.965001106262207,IMERG_Final_V07
25.348772,94.413658,2025-05-29,57.78999328613281,IMERG_Final_V07
26.867207,95.537392,2024-05-28,77.24000549316406,IMERG_Final_V07
26.23569,92.889465,2024-05-28,48.7449951171875,IMERG_Final_V07
24.834215,92.692175,2025-05-31,115.0250015258789,IMERG_Final_V07
27.837614,93.053006,2014-06-27,7.7049994468688965,IMERG_Final_V07
27.303666,96.023249,2024-05-28,66.86997985839844,IMERG_Final_V07
26.588402,93.726796,2024-07-09,12.764999389648438,IMERG_Final_V07
23.408606,92.86766,2024-05-28,96.51499938964844,IMERG_Final_V07
23.683138,91.324287,2024-05-28,14.969999313354492,IMERG_Final_V07
26.643985,90.330418,2016-04-22,4.489999771118164,IMERG_Final_V07
25.504925,93.972212,2024-05-28,84.37499237060547,IMERG_Final_V07
26.737876,90.62532,2023-09-12,1.2549998760223389,IMERG_Final_V07
25.710503,94.777701,2012-06-07,0.0,IMERG_Final_V07
24.746027,93.060877,2025-06-01,43.89500045776367,IMERG_Final_V07
25.797314,93.287111,2024-07-02,21.764999389648438,IMERG_Final_V07
27.766409,96.385226,2025-06-01,3.375,IMERG_Final_V07
22.67763,93.079399,2024-09-28,0.5550000071525574,IMERG_Final_V07
25.02119,93.102779,2025-06-01,30.809993743896484,IMERG_Final_V07
27.711644,94.587697,2025-05-31,8.274999618530273,IMERG_Final_V07
23.936004,92.210905,2025-06-01,66.17499542236328,IMERG_Final_V07
25.65794,93.407053,2025-05-31,40.21500015258789,IMERG_Final_V07
26.00513,93.572171,2024-05-28,71.00499725341797,IMERG_Final_V07
28.021178,96.770578,2018-06-14,28.575000762939453,IMERG_Final_V07
24.991582,93.091056,2025-06-05,0.14999999105930328,IMERG_Final_V07
26.217036,93.395119,2024-07-23,0.0,IMERG_Final_V07
26.160091,91.035148,2024-06-12,1.334999918937683,IMERG_Final_V07
25.098561,93.699153,2025-06-01,46.380001068115234,IMERG_Final_V07
26.136157,90.360342,2010-06-03,81.010009765625,IMERG_Final_V07
27.707424,96.77159,2024-05-28,33.185001373291016,IMERG_Final_V07
25.915488,94.818488,2024-09-12,0.0,IMERG_Final_V07
25.222539,93.174638,2025-05-31,98.28500366210938,IMERG_Final_V07
27.498601,96.59387,2022-04-04,19.494997024536133,IMERG_Final_V07
23.921119,93.075645,2024-05-28,86.41000366210938,IMERG_Final_V07
26.120862,92.582527,2025-05-31,25.294998168945312,IMERG_Final_V07
28.852166,94.069207,2024-08-18,17.240001678466797,IMERG_Final_V07
28.281316,94.472832,2024-05-28,28.279998779296875,IMERG_Final_V07
25.877744,93.336762,2024-05-28,72.91999053955078,IMERG_Final_V07
23.092824,91.764197,2024-05-28,26.049999237060547,IMERG_Final_V07
23.502472,92.455396,2024-09-26,0.994999885559082,IMERG_Final_V07
26.024056,92.03921,2025-06-02,6.5099992752075195,IMERG_Final_V07
25.756429,90.648957,2024-07-02,12.104999542236328,IMERG_Final_V07
25.015275,93.667713,2024-08-13,0.0,IMERG_Final_V07
25.087668,92.814374,2024-05-28,98.85000610351562,IMERG_Final_V07
24.30179,92.98525,2020-06-02,4.639999866485596,IMERG_Final_V07
26.249954,92.623788,2022-05-15,72.29999542236328,IMERG_Final_V07
24.223323,93.86331,2025-06-01,44.68000030517578,IMERG_Final_V07
27.864055,95.977751,2025-06-05,0.5249999761581421,IMERG_Final_V07
25.958423,90.905176,2024-08-24,2.429999828338623,IMERG_Final_V07
28.096184,96.253795,2024-08-06,0.0,IMERG_Final_V07
22.085975,92.618173,2022-06-17,43.57499694824219,IMERG_Final_V07
28.402553,95.863448,2024-05-28,26.259998321533203,IMERG_Final_V07
27.60878,94.772236,2017-07-04,7.619999885559082,IMERG_Final_V07
23.587798,91.594863,2024-05-28,12.664997100830078,IMERG_Final_V07
25.569762,93.33179,2025-05-30,71.69499206542969,IMERG_Final_V07
25.41485,91.672354,2024-05-28,63.21001052856445,IMERG_Final_V07
26.182798,91.431576,2020-05-26,132.5749969482422,IMERG_Final_V07
26.001638,94.704077,2024-05-28,93.36497497558594,IMERG_Final_V07
26.735359,94.81519,2024-07-09,2.7249999046325684,IMERG_Final_V07
28.29714,94.305301,2024-07-09,13.985000610351562,IMERG_Final_V07
23.51677,91.492242,2013-09-01,0.3400000035762787,IMERG_Final_V07
26.742926,93.059551,2025-05-30,140.38499450683594,IMERG_Final_V07
28.358939,94.229254,2024-09-12,0.0,IMERG_Final_V07
25.525622,92.027235,2024-05-28,41.93998718261719,IMERG_Final_V07
28.651814,93.459649,2024-10-28,0.0,IMERG_Final_V07
24.797066,93.730856,2024-05-28,117.70498657226562,IMERG_Final_V07
26.132873,92.41922,2025-09-13,55.409996032714844,IMERG_Final_V07
28.361263,96.300812,2024-05-28,26.759998321533203,IMERG_Final_V07
24.674793,92.552594,2025-05-30,26.404993057250977,IMERG_Final_V07
25.96859,90.865374,2024-06-17,154.04998779296875,IMERG_Final_V07
26.528916,92.498109,2022-05-15,113.59001159667969,IMERG_Final_V07
27.634254,95.126611,2024-05-28,34.635005950927734,IMERG_Final_V07
24.025025,92.75139,2024-05-28,73.76499938964844,IMERG_Final_V07
26.943419,94.072164,2016-07-17,3.1999998092651367,IMERG_Final_V07
25.901951,94.614537,2012-07-17,2.4900002479553223,IMERG_Final_V07
26.271564,93.437972,2025-05-31,38.605003356933594,IMERG_Final_V07
27.793321,96.685985,2024-09-24,15.319999694824219,IMERG_Final_V07
27.593212,92.77059,2025-07-29,1.679999828338623,IMERG_Final_V07
25.398316,90.525954,2018-06-22,0.1550000011920929,IMERG_Final_V07
29.214675,96.270801,2025-05-31,15.134998321533203,IMERG_Final_V07
28.642926,94.484727,2024-05-28,13.74499797821045,IMERG_Final_V07
24.486059,94.309247,2025-05-31,24.945003509521484,IMERG_Final_V07
28.233953,93.380169,2025-06-06,6.324999809265137,IMERG_Final_V07
29.323957,95.755468,2025-09-13,1.8199999332427979,IMERG_Final_V07
22.3057,93.039128,2022-06-17,7.6449995040893555,IMERG_Final_V07
26.654875,90.68374,2024-07-17,17.64499855041504,IMERG_Final_V07
24.985715,93.006581,2024-05-28,142.5900115966797,IMERG_Final_V07
23.904088,91.906123,2016-05-17,17.064998626708984,IMERG_Final_V07
25.630644,92.048241,2023-09-12,12.869999885559082,IMERG_Final_V07
26.51178,93.19714,2024-08-15,10.369999885559082,IMERG_Final_V07
25.325903,90.251092,2010-04-02,0.0,IMERG_Final_V07
26.139538,90.397429,2024-07-02,12.974998474121094,IMERG_Final_V07
27.387423,92.956545,2019-07-07,20.8799991607666,IMERG_Final_V07
26.173549,91.903509,2024-05-28,36.35499954223633,IMERG_Final_V07
27.342352,96.979134,2009-07-27,16.375001907348633,IMERG_Final_V07
28.09181,95.520778,2024-09-28,0.08999999612569809,IMERG_Final_V07
23.404997,93.373301,2025-05-31,22.64000129699707,IMERG_Final_V07
22.480555,92.9915,2018-05-20,12.470000267028809,IMERG_Final_V07
25.142342,93.003298,2024-09-28,2.31499981880188,IMERG_Final_V07
27.384275,93.898932,2025-06-01,14.03499984741211,IMERG_Final_V07
27.563947,93.372599,2024-05-28,61.49500274658203,IMERG_Final_V07
26.815267,95.217941,2022-05-29,0.7649998664855957,IMERG_Final_V07
25.342432,90.185427,2024-09-24,9.079999923706055,IMERG_Final_V07
24.23566,92.380367,2024-05-28,46.16999816894531,IMERG_Final_V07
26.17852,92.264382,2014-09-23,4.610000133514404,IMERG_Final_V07
27.444556,92.306572,2016-05-22,19.849998474121094,IMERG_Final_V07
25.23201,93.794189,2025-05-31,102.61000061035156,IMERG_Final_V07
27.471051,93.877703,2024-07-02,14.709999084472656,IMERG_Final_V07
26.51005,90.711523,2024-05-28,36.719993591308594,IMERG_Final_V07
27.938918,93.493594,2023-07-23,48.72499465942383,IMERG_Final_V07
27.77968,92.907967,2021-05-18,1.404999852180481,IMERG_Final_V07
27.468729,94.776644,2007-08-28,8.1899995803833,IMERG_Final_V07
27.835833,92.171957,2018-06-04,5.089999675750732,IMERG_Final_V07
25.21527,94.548022,2024-05-28,55.04499816894531,IMERG_Final_V07
27.332412,94.246435,2022-04-05,18.624998092651367,IMERG_Final_V07
26.593225,93.016301,2025-07-05,44.809993743896484,IMERG_Final_V07
28.63684,95.757318,2024-05-28,40.40999984741211,IMERG_Final_V07
27.511516,95.418466,2025-06-01,6.579999923706055,IMERG_Final_V07
27.574938,88.45319,2024-09-12,1.3350000381469727,IMERG_Final_V07
28.164993,94.222641,2024-09-24,27.950002670288086,IMERG_Final_V07
24.975942,93.967472,2024-09-28,0.26499998569488525,IMERG_Final_V07
27.903802,94.117542,2024-07-02,1.5799999237060547,IMERG_Final_V07
