sl_no,latitude,longitude,event_date,rainfall_mm_day,elevation_m,slope_degrees,historical_landslide,rainfall_source
22733,23.71523056,92.71529167,2024-05-28,71.20498657226562,1012.0,16.72355800648402,1,IMERG_Final_V07
22735,23.73944444,92.71472222,2024-05-28,71.20498657226562,1073.0,52.710378879195765,1,IMERG_Final_V07
22736,23.71138889,92.72444444,2024-05-28,71.20498657226562,924.0,26.539566558618308,1,IMERG_Final_V07
22737,23.71638889,92.72111111,2024-05-28,71.20498657226562,983.0,30.205466819616653,1,IMERG_Final_V07
22738,23.71444444,92.72861111,2024-05-28,71.20498657226562,855.0,15.042369244334246,1,IMERG_Final_V07
22741,23.71571389,92.72659722,2024-05-28,71.20498657226562,865.0,25.14243049054343,1,IMERG_Final_V07
22742,23.7104,92.72237778,2024-05-28,71.20498657226562,963.0,35.03012380867594,1,IMERG_Final_V07
22745,23.71,92.71611111,2024-05-28,71.20498657226562,949.0,16.428860704621638,1,IMERG_Final_V07
22747,23.70666667,92.71444444,2024-05-28,71.20498657226562,1029.0,50.59314961259867,1,IMERG_Final_V07
22748,23.70527778,92.71138889,2024-05-28,71.20498657226562,1070.0,36.491988188351336,1,IMERG_Final_V07
22749,23.70416667,92.71222222,2024-05-28,71.20498657226562,1040.0,35.98342760298727,1,IMERG_Final_V07
22750,23.70027778,92.71611111,2024-05-28,71.20498657226562,1031.0,21.55942138371082,1,IMERG_Final_V07
22751,23.69972222,92.71694444,2024-05-28,66.74999237060547,1002.0,38.17319333803387,1,IMERG_Final_V07
22752,23.68027778,92.72472222,2024-05-28,66.74999237060547,905.0,32.53469816945699,1,IMERG_Final_V07
22753,23.67805556,92.72,2024-05-28,66.74999237060547,1020.0,52.39494438329273,1,IMERG_Final_V07
22754,23.64333333,92.73444444,2024-05-28,66.74999237060547,724.0,12.04828213833979,1,IMERG_Final_V07
22755,23.64638889,92.72638889,2023-10-02,11.699999809265137,797.0,26.628589703310887,1,IMERG_Final_V07
22756,23.64638889,92.72527778,2024-05-28,66.74999237060547,836.0,20.99158237694124,1,IMERG_Final_V07
22757,23.63111111,92.72388889,2024-05-28,66.74999237060547,867.0,22.373844274024943,1,IMERG_Final_V07
22759,23.62833333,92.72333333,2024-05-28,66.74999237060547,797.0,19.787913812706314,1,IMERG_Final_V07
22760,23.62277778,92.72444444,2024-05-28,66.74999237060547,816.0,6.853224835121291,1,IMERG_Final_V07
22761,23.62194444,92.72305556,2024-05-28,66.74999237060547,814.0,33.03247176064103,1,IMERG_Final_V07
22762,23.62083333,92.7225,2024-05-28,66.74999237060547,822.0,17.66231893216494,1,IMERG_Final_V07
22763,23.61916667,92.7225,2024-05-28,66.74999237060547,830.0,35.889866740432154,1,IMERG_Final_V07
22765,23.61972222,92.72527778,2024-05-28,66.74999237060547,818.0,25.03089023333195,1,IMERG_Final_V07
22766,23.62027778,92.72555556,2024-05-28,66.74999237060547,790.0,21.95499883223757,1,IMERG_Final_V07
22767,23.62027778,92.72611111,2024-05-28,66.74999237060547,771.0,33.927980154144706,1,IMERG_Final_V07
22768,23.62111111,92.72444444,2024-05-28,66.74999237060547,795.0,17.66231893216494,1,IMERG_Final_V07
22771,23.67583333,92.715,2024-05-28,66.74999237060547,997.0,23.428692808745403,1,IMERG_Final_V07
22773,23.67444444,92.71472222,2024-05-28,66.74999237060547,1000.0,20.99158237694124,1,IMERG_Final_V07
22774,23.67388889,92.71472222,2024-05-28,66.74999237060547,997.0,17.775317038209,1,IMERG_Final_V07
22775,23.672069,92.7099293,2024-05-28,66.74999237060547,1000.0,17.5484006137923,1,IMERG_Final_V07
22776,23.684301,92.715511,2024-05-28,66.74999237060547,1036.0,18.87922133905067,1,IMERG_Final_V07
22777,23.70638889,92.72055556,2024-05-28,71.20498657226562,875.0,33.10114358966526,1,IMERG_Final_V07
22778,23.70416667,92.72,2024-05-28,71.20498657226562,880.0,37.23908117204727,1,IMERG_Final_V07
22782,23.69,92.72361111,2024-05-28,66.74999237060547,871.0,29.346331162468683,1,IMERG_Final_V07
22783,23.68361111,92.72277778,2024-05-28,66.74999237060547,924.0,31.670097621922785,1,IMERG_Final_V07
22785,23.67138889,92.72361111,2024-05-28,66.74999237060547,927.0,36.2114423338008,1,IMERG_Final_V07
22787,23.66666667,92.72388889,2024-05-28,66.74999237060547,829.0,32.57012547147069,1,IMERG_Final_V07
22791,23.635,92.72361111,2024-05-28,66.74999237060547,837.0,35.113638216485604,1,IMERG_Final_V07
22792,23.43277778,92.76111111,2024-05-28,84.40999603271484,1503.0,15.99993592924168,1,IMERG_Final_V07
22793,23.46777778,92.74111111,2024-05-28,84.40999603271484,1328.0,56.309932474020215,1,IMERG_Final_V07
22794,23.46805556,92.71638889,2024-05-28,84.40999603271484,1135.0,28.85516751374433,1,IMERG_Final_V07
22795,23.4725,92.71444444,2024-05-28,84.40999603271484,1075.0,14.763132623631552,1,IMERG_Final_V07
22798,23.49722222,92.70333333,2024-05-28,84.40999603271484,905.0,25.197913740371355,1,IMERG_Final_V07
22799,23.51361111,92.69833333,2024-05-28,60.93499374389648,780.0,32.10351627298505,1,IMERG_Final_V07
22800,23.53666667,92.6975,2024-05-28,60.93499374389648,857.0,39.10233716664201,1,IMERG_Final_V07
22801,23.54166667,92.70194444,2024-05-28,65.04499053955078,872.0,21.04572088407584,1,IMERG_Final_V07
22802,23.54277778,92.70333333,2024-05-28,65.04499053955078,908.0,35.63524161504921,1,IMERG_Final_V07
22803,23.52944444,92.72944444,2024-05-28,65.04499053955078,989.0,17.5484006137923,1,IMERG_Final_V07
22804,23.53083333,92.73055556,2024-05-28,65.04499053955078,986.0,26.113233272206745,1,IMERG_Final_V07
22805,23.53111111,92.73361111,2024-05-28,65.04499053955078,1043.0,37.23908117204727,1,IMERG_Final_V07
22806,23.53083333,92.73333333,2024-05-28,65.04499053955078,1065.0,34.846405699136405,1,IMERG_Final_V07
22807,23.56388889,92.70805556,2024-05-28,65.04499053955078,836.0,32.47251629973426,1,IMERG_Final_V07
22808,23.56416667,92.70805556,2024-05-28,65.04499053955078,847.0,27.613098503754813,1,IMERG_Final_V07
22809,23.565,92.70777778,2024-05-28,65.04499053955078,851.0,34.75376186272035,1,IMERG_Final_V07
22810,23.56666667,92.70888889,2024-05-28,65.04499053955078,852.0,12.260147486012336,1,IMERG_Final_V07
22811,23.77305556,92.74361111,2024-05-28,71.20498657226562,1002.0,20.07880037349212,1,IMERG_Final_V07
22812,23.77472222,92.76194444,2024-05-28,71.20498657226562,1126.0,11.038532615965034,1,IMERG_Final_V07
22813,23.77361111,92.76111111,2024-05-28,71.20498657226562,1118.0,3.931095784160226,1,IMERG_Final_V07
22814,23.74861111,92.73861111,2024-05-28,71.20498657226562,948.0,34.97675368176345,1,IMERG_Final_V07
22815,23.61,92.72083333,2024-05-28,66.74999237060547,912.0,30.10305246289624,1,IMERG_Final_V07
22817,23.5925,92.71666667,2024-05-28,65.04499053955078,763.0,20.07880037349212,1,IMERG_Final_V07
22818,23.58722222,92.71361111,2024-05-28,65.04499053955078,813.0,34.60598807399335,1,IMERG_Final_V07
22819,23.57694444,92.71305556,2024-05-28,65.04499053955078,906.0,13.824682316158707,1,IMERG_Final_V07
22820,23.58027778,92.715,2024-05-28,65.04499053955078,918.0,11.348119585994183,1,IMERG_Final_V07
22821,23.58138889,92.71416667,2024-05-28,65.04499053955078,911.0,27.238572082130062,1,IMERG_Final_V07
22822,23.58694444,92.7175,2024-05-28,65.04499053955078,957.0,14.763132623631552,1,IMERG_Final_V07
22824,23.58583333,92.71638889,2024-05-28,65.04499053955078,952.0,19.61060912917093,1,IMERG_Final_V07
22825,23.58638889,92.71583333,2024-05-28,65.04499053955078,919.0,22.22435314380804,1,IMERG_Final_V07
22826,23.65388889,92.72444444,2024-05-28,66.74999237060547,742.0,23.069045509039658,1,IMERG_Final_V07
22827,23.65416667,92.71777778,2024-05-28,66.74999237060547,872.0,29.83376877992044,1,IMERG_Final_V07
22828,23.655,92.71444444,2024-05-28,66.74999237060547,859.0,26.217612768234883,1,IMERG_Final_V07
22829,23.65416667,92.69,2024-05-28,65.56501007080078,867.0,32.96351159099253,1,IMERG_Final_V07
22830,23.66055556,92.67277778,2024-05-28,65.56501007080078,1017.0,15.42324502154344,1,IMERG_Final_V07
22831,23.66083333,92.67277778,2024-05-28,65.56501007080078,1025.0,11.499465999742789,1,IMERG_Final_V07
22832,23.65777778,92.67444444,2024-05-28,65.56501007080078,954.0,11.461836902818336,1,IMERG_Final_V07
22833,23.65861111,92.70583333,2024-05-28,66.74999237060547,872.0,9.870926939134982,1,IMERG_Final_V07
22834,23.68143611,92.72144167,2024-05-28,66.74999237060547,1036.0,30.17480904438851,1,IMERG_Final_V07
22835,23.73555556,92.78833333,2024-05-28,71.20498657226562,529.0,30.337664384844903,1,IMERG_Final_V07
22836,23.72694444,92.79527778,2024-05-28,71.20498657226562,256.0,21.18915910142139,1,IMERG_Final_V07
22837,23.73277778,92.79722222,2024-05-28,71.20498657226562,256.0,15.042369244334246,1,IMERG_Final_V07
22838,23.73416667,92.79861111,2024-05-28,71.20498657226562,296.0,14.03624346792648,1,IMERG_Final_V07
22839,23.74555556,92.79444444,2024-05-28,71.20498657226562,360.0,26.00818191569552,1,IMERG_Final_V07
22840,23.73666667,92.79722222,2024-05-28,71.20498657226562,335.0,4.857533338413092,1,IMERG_Final_V07
22841,23.73638889,92.79805556,2024-05-28,71.20498657226562,346.0,20.99158237694124,1,IMERG_Final_V07
22842,23.73583333,92.79888889,2024-05-28,71.20498657226562,355.0,30.508958866202807,1,IMERG_Final_V07
22843,23.73638889,92.8,2024-05-28,71.01001739501953,375.0,24.2864614630402,1,IMERG_Final_V07
22844,23.73555556,92.80027778,2024-05-28,71.01001739501953,362.0,7.825525624597575,1,IMERG_Final_V07
22845,23.71972222,92.79777778,2024-05-28,71.20498657226562,215.0,18.45641864524321,1,IMERG_Final_V07
22846,23.72222222,92.80138889,2024-05-28,71.01001739501953,203.0,27.33604368814356,1,IMERG_Final_V07
22848,23.73305556,92.84777778,2024-05-28,71.01001739501953,765.0,46.42958537828381,1,IMERG_Final_V07
22849,23.76083333,92.8475,2024-05-28,71.01001739501953,789.0,28.98757825007264,1,IMERG_Final_V07
22850,23.86972222,92.87611111,2024-05-28,81.73500061035156,971.0,26.360054096082703,1,IMERG_Final_V07
22851,23.80750556,92.83417222,2024-05-28,81.73500061035156,558.0,34.35403406736099,1,IMERG_Final_V07
22852,23.47694444,92.857846,2024-05-28,96.51499938964844,1053.0,17.224372940700082,1,IMERG_Final_V07
22853,23.471041,92.85503,2024-05-28,96.51499938964844,1076.0,31.244175851188185,1,IMERG_Final_V07
22854,23.465558,92.855991,2024-05-28,96.51499938964844,1072.0,15.92277945817654,1,IMERG_Final_V07
22855,23.463164,92.854672,2024-05-28,96.51499938964844,1060.0,21.135527342306386,1,IMERG_Final_V07
22856,23.31259,92.856415,2024-05-28,109.8749771118164,1000.0,37.07903201684691,1,IMERG_Final_V07
22857,23.288812,92.864763,2024-05-28,100.96501159667967,898.0,32.401162502089626,1,IMERG_Final_V07
22858,23.281264,92.869279,2024-05-28,100.96501159667967,982.0,38.39064026848265,1,IMERG_Final_V07
22859,23.379441,92.844081,2024-05-28,109.8749771118164,930.0,17.01197993242201,1,IMERG_Final_V07
22860,23.38151,92.844938,2024-05-28,109.8749771118164,928.0,16.72355800648402,1,IMERG_Final_V07
22861,23.382175,92.843876,2024-05-28,109.8749771118164,936.0,23.19506859014077,1,IMERG_Final_V07
22862,23.382772,92.845187,2024-05-28,109.8749771118164,928.0,26.00818191569552,1,IMERG_Final_V07
22863,23.381533,92.854115,2024-05-28,109.8749771118164,863.0,23.11642191920837,1,IMERG_Final_V07
22864,23.387941,92.842291,2024-05-28,109.8749771118164,964.0,25.80936745770508,1,IMERG_Final_V07
22865,23.237077,92.910043,2024-05-28,87.16499328613281,670.0,10.555380466061171,1,IMERG_Final_V07
22866,23.126631,93.064946,2024-05-28,64.13999938964844,1382.0,24.74862531519583,1,IMERG_Final_V07
22907,22.91452778,92.89333333,2022-11-14,0.0,583.0,21.242603631151898,1,IMERG_Final_V07
22917,23.65530556,92.7025,2022-04-05,0.0,912.0,22.373844274024943,1,IMERG_Final_V07
22919,23.70827778,92.71711111,2022-07-23,40.34999847412109,1024.0,41.09162949850341,1,IMERG_Final_V07
22921,23.73053889,92.716019,2018-06-22,2.2049999237060547,1040.0,28.82189836411544,1,IMERG_Final_V07
22948,23.59944444,92.72019444,2023-06-09,119.34500885009766,762.0,22.42335855928612,1,IMERG_Final_V07
22949,23.51980556,92.70066667,2023-08-13,0.8250000476837158,773.0,33.26309702272514,1,IMERG_Final_V07
22953,24.27138889,92.96,2023-07-24,36.595001220703125,776.0,21.04572088407583,1,IMERG_Final_V07
22970,24.18561111,92.94536111,2013-08-15,43.005001068115234,452.0,14.592550602033429,1,IMERG_Final_V07
22994,23.86638889,92.88138889,2022-10-02,35.90500259399414,939.0,30.528995003826,1,IMERG_Final_V07
23010,23.57166667,92.71083333,2023-06-09,119.34500885009766,871.0,32.24850128082579,1,IMERG_Final_V07
23011,23.58388889,92.71722222,2023-08-08,39.1050033569336,976.0,6.0172848640320336,1,IMERG_Final_V07
23012,23.58591667,92.71777778,2023-07-25,12.329999923706056,960.0,20.001783914715944,1,IMERG_Final_V07
23013,23.55944444,92.70833333,2023-07-06,0.0599999986588954,763.0,16.428860704621638,1,IMERG_Final_V07
23014,23.54380556,92.70136111,2023-08-06,133.08499145507812,777.0,25.23940182067892,1,IMERG_Final_V07
23015,23.54027778,92.70138889,2023-08-06,133.08499145507812,883.0,31.57639333699781,1,IMERG_Final_V07
23016,23.53986111,92.70063889,2023-08-06,133.08499145507812,843.0,21.31357434104547,1,IMERG_Final_V07
23017,23.535,92.69694444,2023-07-28,1.5399999618530271,819.0,35.80301842021218,1,IMERG_Final_V07
23018,23.53333333,92.69722222,2023-08-02,34.97999572753906,821.0,36.62354905164433,1,IMERG_Final_V07
23019,23.52972222,92.69611111,2023-08-03,9.720000267028809,803.0,30.266612409654883,1,IMERG_Final_V07
23020,23.49991667,92.70136111,2023-06-02,0.1500000059604644,901.0,24.359555875506427,1,IMERG_Final_V07
23021,23.5,92.70111111,2023-08-09,5.559999942779541,885.0,25.14243049054343,1,IMERG_Final_V07
23023,23.78138889,92.67638889,2023-10-25,0.1649999916553497,441.0,39.00770983983683,1,IMERG_Final_V07
23024,23.93194444,92.65222222,2023-09-17,24.3650016784668,214.0,31.002719133873992,1,IMERG_Final_V07
23025,23.93027778,92.6525,2023-09-17,24.3650016784668,194.0,15.92277945817654,1,IMERG_Final_V07
23026,23.05805556,92.67583333,2023-08-12,10.035000801086426,706.0,3.931095784160226,1,IMERG_Final_V07
23027,23.0475,92.67166667,2023-09-12,37.27999496459961,392.0,25.80936745770508,1,IMERG_Final_V07
23028,23.05222222,92.67027778,2023-09-12,37.27999496459961,430.0,15.179705807856672,1,IMERG_Final_V07
23030,23.03016667,92.67336111,2023-09-12,37.27999496459961,307.0,36.43626970061044,1,IMERG_Final_V07
23031,23.02280556,92.67255556,2023-09-17,50.709999084472656,350.0,18.54197796399724,1,IMERG_Final_V07
23032,23.00638889,92.67691667,2023-07-23,9.840001106262209,402.0,30.508958866202807,1,IMERG_Final_V07
23037,23.91777778,92.73805556,2023-09-27,6.804999351501465,908.0,57.379184413595866,1,IMERG_Final_V07
23038,23.89638889,92.73638889,2023-09-27,2.9599997997283936,1081.0,54.08967008896894,1,IMERG_Final_V07
23088,23.60861111,92.85055556,2024-05-28,55.18499755859375,1123.0,25.23940182067892,1,IMERG_Final_V07
23095,23.73305556,92.75,2024-07-22,9.440000534057615,951.0,39.35384148704364,1,IMERG_Final_V07
23096,23.73222222,92.75,2024-05-28,71.20498657226562,944.0,44.84799987175487,1,IMERG_Final_V07
23097,23.73194444,92.75,2024-05-28,71.20498657226562,923.0,47.93421354598134,1,IMERG_Final_V07
23098,23.74083333,92.74111111,2024-05-28,71.20498657226562,953.0,29.63417437185607,1,IMERG_Final_V07
23099,23.74916667,92.7375,2024-06-30,84.88999938964844,1017.0,35.86819845525075,1,IMERG_Final_V07
23103,23.76972222,92.74472222,2024-05-28,71.20498657226562,1153.0,36.733505603395045,1,IMERG_Final_V07
23105,23.76388889,92.73388889,2024-09-26,4.600000381469727,1203.0,33.89536963300801,1,IMERG_Final_V07
23106,23.76055556,92.73194444,2024-07-02,33.945003509521484,1133.0,43.77571318439088,1,IMERG_Final_V07
23109,23.73888889,92.71472222,2024-08-21,38.8599967956543,1107.0,24.16881343581011,1,IMERG_Final_V07
23115,23.74916667,92.69416667,2024-05-28,70.93499755859375,802.0,38.04757894764742,1,IMERG_Final_V07
23117,23.74194444,92.71305556,2024-08-21,38.8599967956543,902.0,23.75010057347409,1,IMERG_Final_V07
23118,23.74388889,92.71222222,2024-07-20,38.239990234375,824.0,29.118936488427924,1,IMERG_Final_V07
23119,23.74722222,92.71805556,2024-07-02,33.945003509521484,966.0,37.11250830386473,1,IMERG_Final_V07
23121,23.69277778,92.72055556,2024-05-28,66.74999237060547,978.0,40.35910045666124,1,IMERG_Final_V07
23129,23.69777778,92.71944444,2024-09-20,1.1449999809265137,984.0,37.35807189461179,1,IMERG_Final_V07
23130,23.69972222,92.7175,2024-06-20,0.6999999284744263,998.0,32.35640884426763,1,IMERG_Final_V07
23132,23.70972222,92.72222222,2024-05-28,71.20498657226562,918.0,33.16099672886019,1,IMERG_Final_V07
23135,23.68916667,92.72055556,2024-05-28,66.74999237060547,1063.0,20.155422119735228,1,IMERG_Final_V07
23137,23.70277778,92.72083333,2024-07-02,33.945003509521484,899.0,38.32262251890178,1,IMERG_Final_V07
23138,23.7025,92.72138889,2024-07-02,33.945003509521484,875.0,33.590600231227405,1,IMERG_Final_V07
23139,23.69805556,92.72277778,2024-07-02,24.599998474121094,858.0,31.01244544880732,1,IMERG_Final_V07
23140,23.69361111,92.7225,2024-06-28,1.4849998950958252,869.0,36.89703704231115,1,IMERG_Final_V07
23146,23.66055556,92.72527778,2024-05-28,66.74999237060547,888.0,24.8479801794304,1,IMERG_Final_V07
23147,23.66,92.72638889,2024-05-28,66.74999237060547,891.0,21.938008256074177,1,IMERG_Final_V07
23148,23.65527778,92.72694444,2024-05-28,66.74999237060547,811.0,22.668609279892426,1,IMERG_Final_V07
23149,23.65138889,92.72694444,2024-05-28,66.74999237060547,789.0,10.046788047511114,1,IMERG_Final_V07
23150,23.64555556,92.72444444,2024-05-28,66.74999237060547,805.0,31.119058788415003,1,IMERG_Final_V07
23153,23.64166667,92.72416667,2024-05-28,66.74999237060547,829.0,21.611596098722195,1,IMERG_Final_V07
23154,23.64083333,92.72472222,2024-05-28,66.74999237060547,827.0,23.76524510807156,1,IMERG_Final_V07
23155,23.6375,92.72277778,2024-05-28,66.74999237060547,843.0,39.28988834691393,1,IMERG_Final_V07
23160,23.62611111,92.72638889,2024-05-28,66.74999237060547,785.0,22.140679470491683,1,IMERG_Final_V07
23161,23.6325,92.72388889,2024-05-28,66.74999237060547,807.0,32.91160083273797,1,IMERG_Final_V07
23163,23.62972222,92.72555556,2024-05-28,66.74999237060547,771.0,28.222814437179903,1,IMERG_Final_V07
23167,23.61611111,92.71722222,2024-05-28,66.74999237060547,887.0,22.373844274024943,1,IMERG_Final_V07
23170,23.61861111,92.72611111,2024-05-28,66.74999237060547,793.0,28.280269845499703,1,IMERG_Final_V07
23171,23.60555556,92.725,2024-05-28,66.74999237060547,906.0,21.971970836813973,1,IMERG_Final_V07
23172,23.58694444,92.8175,2024-08-25,13.48000144958496,633.0,4.262693045214654,1,IMERG_Final_V07
23177,23.59194444,92.75055556,2024-05-28,65.04499053955078,701.0,26.113233272206745,1,IMERG_Final_V07
23178,23.595,92.81611111,2024-05-28,81.0149917602539,622.0,24.74862531519583,1,IMERG_Final_V07
23184,23.60861111,92.80972222,2024-05-28,55.18499755859375,498.0,27.55326483492445,1,IMERG_Final_V07
23188,23.60972222,92.80916667,2024-05-28,55.18499755859375,536.0,23.273326481355983,1,IMERG_Final_V07
23189,23.61361111,92.80777778,2024-05-28,55.18499755859375,549.0,26.91773442777563,1,IMERG_Final_V07
23192,23.61222222,92.80527778,2024-05-28,55.18499755859375,450.0,23.069045509039658,1,IMERG_Final_V07
23193,23.61138889,92.80333333,2024-05-28,55.18499755859375,451.0,31.670097621922785,1,IMERG_Final_V07
23196,23.60972222,92.79972222,2024-07-02,24.599998474121094,397.0,38.97802093380687,1,IMERG_Final_V07
23209,23.615,92.79222222,2024-05-28,66.74999237060547,331.0,31.12871688801731,1,IMERG_Final_V07
23210,23.61583333,92.79111111,2023-09-23,1.694999933242798,329.0,34.162480159648744,1,IMERG_Final_V07
23211,23.61861111,92.79,2024-05-28,66.74999237060547,314.0,11.904688112848122,1,IMERG_Final_V07
23214,23.62333333,92.78888889,2024-05-28,66.74999237060547,229.0,23.021526638116164,1,IMERG_Final_V07
23215,23.62361111,92.78888889,2024-08-28,4.40500020980835,235.0,27.33604368814356,1,IMERG_Final_V07
23216,23.62527778,92.78638889,2024-05-28,66.74999237060547,204.0,6.853224835121291,1,IMERG_Final_V07
23222,23.60111111,92.75888889,2024-05-26,68.76000213623047,569.0,35.86819845525075,1,IMERG_Final_V07
23230,23.59055556,92.71611111,2024-05-28,65.04499053955078,774.0,33.64040940514667,1,IMERG_Final_V07
23231,23.59027778,92.71583333,2024-05-28,65.04499053955078,788.0,34.75376186272035,1,IMERG_Final_V07
23246,23.57138889,92.70972222,2024-05-28,65.04499053955078,855.0,34.74601766541864,1,IMERG_Final_V07
23249,23.55388889,92.70472222,2024-05-28,65.04499053955078,834.0,1.9091524329963765,1,IMERG_Final_V07
23250,23.55444444,92.70527778,2024-05-28,65.04499053955078,826.0,6.91817481667161,1,IMERG_Final_V07
23251,23.5625,92.70777778,2024-08-25,9.260000228881836,806.0,19.370844026969944,1,IMERG_Final_V07
23252,23.56555556,92.7075,2024-07-19,5.914999485015869,834.0,38.54414157288248,1,IMERG_Final_V07
23253,23.55,92.70444444,2024-05-28,65.04499053955078,847.0,29.83376877992044,1,IMERG_Final_V07
23254,23.53222222,92.735,2024-05-28,65.04499053955078,1001.0,23.4904160686416,1,IMERG_Final_V07
23264,23.53555556,92.72333333,2024-05-28,65.04499053955078,910.0,22.61986494804043,1,IMERG_Final_V07
23265,23.53805556,92.71861111,2024-05-29,2.8350000381469727,888.0,15.81919394750014,1,IMERG_Final_V07
23272,23.54833333,92.71083333,2024-05-28,65.04499053955078,959.0,23.11642191920837,1,IMERG_Final_V07
23278,23.545,92.70333333,2024-05-28,65.04499053955078,858.0,33.764273391292186,1,IMERG_Final_V07
23283,23.53694444,92.6975,2024-05-28,60.93499374389648,841.0,33.05825736162379,1,IMERG_Final_V07
23285,23.53555556,92.69694444,2024-05-28,60.93499374389648,853.0,45.20934119259024,1,IMERG_Final_V07
23289,23.53027778,92.69666667,2024-05-28,60.93499374389648,832.0,28.002640063185417,1,IMERG_Final_V07
23290,23.52861111,92.6975,2024-05-28,60.93499374389648,825.0,39.60705736237804,1,IMERG_Final_V07
23291,23.52777778,92.69861111,2024-05-28,60.93499374389648,809.0,27.90904811068605,1,IMERG_Final_V07
23294,23.52277778,92.70277778,2024-05-28,65.04499053955078,787.0,17.66231893216494,1,IMERG_Final_V07
23295,23.51944444,92.70055556,2024-09-25,74.08500671386719,789.0,26.91773442777563,1,IMERG_Final_V07
23297,23.51444444,92.69805556,2024-05-28,60.93499374389648,821.0,37.038767555809535,1,IMERG_Final_V07
23299,23.51055556,92.69972222,2024-05-28,60.93499374389648,824.0,33.46541063428238,1,IMERG_Final_V07
23300,23.50861111,92.69805556,2024-05-28,60.93499374389648,834.0,31.002719133873985,1,IMERG_Final_V07
23301,23.50694444,92.69638889,2024-05-28,60.93499374389648,822.0,38.75655509292031,1,IMERG_Final_V07
23303,23.50527778,92.6975,2024-05-28,60.93499374389648,848.0,31.89284050209588,1,IMERG_Final_V07
23306,23.55027778,92.70444444,2024-05-28,65.04499053955078,834.0,31.57639333699781,1,IMERG_Final_V07
23327,23.54277778,92.67638889,2024-05-28,60.93499374389648,665.0,16.527811501531776,1,IMERG_Final_V07
23336,23.53944444,92.66527778,2024-05-28,60.93499374389648,599.0,21.31357434104547,1,IMERG_Final_V07
23338,23.53888889,92.6625,2024-05-28,60.93499374389648,626.0,19.12710170142385,1,IMERG_Final_V07
23345,23.53944444,92.65888889,2024-05-28,60.93499374389648,552.0,14.763132623631552,1,IMERG_Final_V07
23346,23.53611111,92.65527778,2024-05-28,60.93499374389648,494.0,24.242444512172103,1,IMERG_Final_V07
23348,23.52694444,92.65444444,2024-09-20,1.4249999523162842,397.0,24.8479801794304,1,IMERG_Final_V07
23350,23.52583333,92.63861111,2024-06-02,0.0,229.0,24.591248866909307,1,IMERG_Final_V07
23351,23.45083333,92.6825,2024-05-28,74.39498901367188,903.0,19.31028740874557,1,IMERG_Final_V07
23360,23.44805556,92.68333333,2024-05-28,74.39498901367188,874.0,17.66231893216494,1,IMERG_Final_V07
23362,23.44333333,92.68527778,2024-05-28,74.39498901367188,837.0,25.363232718381973,1,IMERG_Final_V07
23367,23.41694444,92.71805556,2024-05-28,84.40999603271484,1095.0,23.397741000263863,1,IMERG_Final_V07
23373,23.41,92.74944444,2024-05-28,84.40999603271484,1224.0,30.205466819616653,1,IMERG_Final_V07
23388,23.37972222,92.75166667,2024-05-28,99.14498901367188,1273.0,30.347789794448904,1,IMERG_Final_V07
23410,23.43194444,92.76083333,2024-05-28,84.40999603271484,1460.0,24.38870074689113,1,IMERG_Final_V07
23420,23.48555556,92.70305556,2024-05-28,84.40999603271484,979.0,9.73677691573277,1,IMERG_Final_V07
23430,23.66194444,92.85416667,2024-11-12,0.0,834.0,14.959246786437893,1,IMERG_Final_V07
23431,23.68277778,92.8575,2024-05-28,55.18499755859375,946.0,34.369895822693806,1,IMERG_Final_V07
23432,23.68305556,92.8575,2024-05-28,55.18499755859375,960.0,26.360054096082703,1,IMERG_Final_V07
23435,23.71388889,92.85722222,2024-07-02,18.155000686645508,840.0,35.03012380867594,1,IMERG_Final_V07
23436,23.68638889,92.85833333,2024-05-28,55.18499755859375,927.0,23.069045509039658,1,IMERG_Final_V07
23438,23.69472222,92.85972222,2024-05-28,55.18499755859375,937.0,22.22435314380804,1,IMERG_Final_V07
23439,23.71416667,92.85805556,2024-05-28,71.01001739501953,879.0,28.587119037972805,1,IMERG_Final_V07
23442,23.72722222,92.85472222,2024-05-28,71.01001739501953,805.0,34.60598807399335,1,IMERG_Final_V07
23443,23.72972222,92.85305556,2024-05-28,71.01001739501953,767.0,33.02386755579665,1,IMERG_Final_V07
23446,23.73111111,92.84638889,2024-05-28,71.01001739501953,698.0,25.34952033151192,1,IMERG_Final_V07
23447,23.73361111,92.84305556,2024-05-28,71.01001739501953,676.0,36.76087717499856,1,IMERG_Final_V07
23459,23.73833333,92.81333333,2024-05-28,71.01001739501953,391.0,32.06706985148497,1,IMERG_Final_V07
23460,23.73694444,92.81361111,2024-07-02,18.155000686645508,407.0,36.83590849508688,1,IMERG_Final_V07
23461,23.73472222,92.81333333,2024-05-28,71.01001739501953,428.0,31.06099134268408,1,IMERG_Final_V07
23468,23.73055556,92.75861111,2024-05-28,71.20498657226562,893.0,33.490525189983416,1,IMERG_Final_V07
23470,23.72916667,92.76583333,2024-07-02,33.945003509521484,754.0,31.50104503484435,1,IMERG_Final_V07
23472,23.73027778,92.76861111,2024-08-28,1.069999933242798,728.0,33.690067525979785,1,IMERG_Final_V07
23473,23.73222222,92.76555556,2024-07-02,33.945003509521484,892.0,37.86364636173037,1,IMERG_Final_V07
